"pop.change","r.All.yrs","r.1GL","r.2GL"
-71.1852051493127,-0.0463476923623372,-0.0691722025821555,-0.0871115383656802
-76.1731345272118,-0.0302652016091214,-0.0284784516232195,-0.0434447112099425
-80.5170292167723,-0.0946701110198367,-0.116788246907505,-0.106501404882835
-75.3695740292632,-0.0675457801298087,-0.0675457801298087,-0.0902336153561984
-80.625756840905,-0.0380760352097855,-0.0784333177718919,-0.051994597804776
-75.4297271882835,-0.0675154624180863,-0.0787530958863609,-0.0792030970184285
-79.8566651116007,-0.0246052069861715,-0.128895963222003,-0.0790817343313677
-84.5117346564762,-0.0948236017120268,-0.123869528860507,-0.108472794593805
-76.5029968064676,-0.0688176738671125,-0.112619195285262,-0.0824201203358248
-80.9982630292277,-0.0640183413993576,-0.0990441560759914,-0.0773626728185217
-78.6857838468325,-0.0549159720548369,-0.0568670234314679,-0.0630986165012768
-79.5811781795771,-0.103335692096119,-0.125308479773307,-0.130185178659693
-82.0324920963334,-0.0703179170803239,-0.0817699673717662,-0.0817699673717662
-77.7797801122542,-0.0540894302193475,-0.081113007722851,-0.0650394216586339
-77.2759739099617,-0.0434901223570687,-0.0472536531550878,-0.052432275262098
-88.9359609573385,-0.0767493497959251,-0.101731063609502,-0.085196300176972
-80.2893702482629,-0.0537001710249783,-0.13927430967318,-0.0590490167306603
-79.082244455576,-0.0606363495575861,-0.0714727252509535,-0.0668759368899945
-75.8173499947229,-0.0691891440187158,-0.0936608386933067,-0.12081479914115
-82.1940148388674,-0.0438092457913548,-0.0547584382770028,-0.0527521242492686
-75.1528536832211,-0.0353888473972948,-0.0917389935252766,-0.0528787985903421
-84.2834471546655,-0.0884084732139989,-0.119114636853692,-0.109105621807668
-79.7065856685358,-0.0921861129178634,-0.11320429905377,-0.101745319507987
-80.1843192868907,-0.0446352347966652,-0.103566105087831,-0.0499748702713996
-78.7617634281515,-0.0735816874851238,-0.101163707117703,-0.0735816874851238
-72.8444743379124,-0.0723415683956929,-0.0587454902880848,-0.108971573728705
-77.6377329652414,-0.056561214639375,-0.0703120109549165,-0.0589349224657951
-81.3083347354038,-0.084751939711265,-0.0969276077305397,-0.0957084916128021
-75.1703636493311,-0.061125776394932,-0.0472695507114809,-0.0630887611859396
-79.9836996433446,-0.070167556115412,-0.070167556115412,-0.0811846283481144
-76.1705058763593,-0.0546953754473973,-0.0945490893441256,-0.0825061233728839
-72.0305720532835,-0.0631935591132935,-0.0755130751030721,-0.0748791710161205
-75.0985803036874,-0.086248659813787,-0.0970210616709979,-0.0970210616709979
-80.2686835639715,-0.0732930853712368,-0.119143158505257,-0.100470299650271
-77.7168272468468,-0.0683190490776324,-0.105890713152689,-0.0918985446347644
-72.278808192776,-0.0474444260824454,-0.0841892753522231,-0.068142668920415
-78.5384668270444,-0.0469890652694911,-0.0830375537191959,-0.0776013571226386
-82.4369271971476,-0.0901690566537301,-0.0901690566537301,-0.132456915183656
-80.3632043090355,-0.0591512748029039,-0.0846713255206568,-0.100752263447117
-74.3324865485803,-0.0658525772578651,-0.0870415707216319,-0.0695107933131318
-82.3097587358171,-0.0655730404168091,-0.0628069792001424,-0.0768822078297307
-82.3469090113885,-0.0790575829902309,-0.0901665599437216,-0.0852334270626756
-77.9288251648188,-0.0617716415469634,-0.0740304004925898,-0.0617716415469634
-76.6460480894474,-0.0630768284853236,-0.0320493596391778,-0.10243166469681
-76.272195616329,-0.0506268598771449,-0.0787158770955712,-0.0787158770955712
-74.8454533962474,-0.0426983629446616,-0.0434093776147675,-0.0787866336985354
-77.8519322008161,-0.0443765210680978,-0.110608616871044,-0.0698373376144783
-83.3283169945141,-0.0654335150370047,-0.100074314293174,-0.082255509472712
-82.6111148015324,-0.0411623820976708,-0.0518500730115949,-0.047205460672763
-82.0060685544769,-0.0458752179767625,-0.0611809354280339,-0.0611809354280339
-79.1851081898066,-0.017290065469787,-0.128010462791834,-0.0852887362939141
-83.0429682157653,-0.100214476465122,-0.0862747642261565,-0.100214476465122
-74.2516268666652,-0.063545246906294,-0.082310649325958,-0.0686889754621616
-74.2023999672127,-0.0341663706650284,-0.0978308923187399,-0.0418232672653449
-80.3659471386825,-0.0658249652884066,-0.099414519496535,-0.092558964861821
-75.7065467870253,-0.0820306202256322,-0.0838849603651397,-0.0920474257134902
-80.5561164294894,-0.062193272744973,-0.0814825999143878,-0.0741374147342304
-77.9016474632545,-0.0704719464491168,-0.0704719464491168,-0.0704719464491168
-76.9710527925573,-0.0634596025143335,-0.0815162005707588,-0.0948374677016464
-76.3784946193878,-0.0747757723644762,-0.0762732355598814,-0.0801286553901894
-77.9772332032183,-0.0641068198320891,-0.0995944071833463,-0.0944340249725144
-78.2984818230698,-0.0545444536633974,-0.065760903903973,-0.0673824219482793
-82.8996774289935,-0.0695332938450832,-0.0831845201152834,-0.0852120200305606
-77.3588230841189,-0.0820204051396054,-0.109435035641128,-0.109435035641128
-83.9114830892682,-0.0735898160462662,-0.073050850014897,-0.0705038072756405
-78.1568773126485,-0.0517377074013821,-0.134734387690208,-0.130627375519487
-78.4800123662073,-0.0644778032475495,-0.083698097677205,-0.0920168546796356
-75.9494571227734,-0.0612996064376254,-0.0927133160419249,-0.0898746755543272
-78.327684001355,-0.0160158707412759,-0.0467332856363267,-0.062842548590563
-76.5403590496965,-0.0637906106686632,-0.0637906106686632,-0.0637906106686632
-78.6136697413045,-0.0472040189272853,-0.0842411113161807,-0.0767568784463579
-75.124509229862,-0.0652326007720667,-0.0864311721522517,-0.0818649697876079
-81.5467540289487,-0.0772414176969409,-0.0772414176969409,-0.082291446627007
-74.0058981876167,-0.0696387316065472,-0.0766109232441803,-0.0696387316065472
-79.1766561084898,-0.094971995564026,-0.108115891276036,-0.110977795249596
-82.4163297907481,-0.0636252673522781,-0.0636252673522781,-0.0639989119229005
-76.4372947352987,-0.0478918348998025,-0.0598448132515648,-0.0598448132515648
-77.3901797406501,-0.0585636009244102,-0.0850419010895971,-0.0727256826268379
-81.4441111848526,-0.0670555422976582,-0.119570608634541,-0.0940307081971863
-76.3885650219088,-0.056742031688982,-0.0719555308855684,-0.075123322354707
-80.2311473486411,-0.0798078592160376,-0.0822195217915302,-0.0824682648929205
-78.2465999591052,-0.03333959668171,-0.105997638244275,-0.0493217760903235
-80.5784315056273,-0.0473004819862144,-0.067533438290762,-0.0938384053618213
-84.3628297372803,-0.060672968161084,-0.0622004990481972,-0.0705987322455428
-77.7453661492743,-0.0802839655549983,-0.0990152522775283,-0.0990444811255458
-78.7730827032674,-0.0581842774814563,-0.09929523423612,-0.0905894845756752
-81.0870837525958,-0.0966128446239045,-0.0861282256936526,-0.0966128446239045
-75.8769379937223,-0.0409348259481144,-0.0839227485980816,-0.0870829348349336
-82.3481251387211,-0.0477218995457029,-0.0996623518514932,-0.0632963379745597
-82.7326215967599,-0.0324577139316879,-0.104960603720916,-0.074120166590431
-78.0663147207805,-0.0419643245955408,-0.130568941483338,-0.0944614190864899
-77.5044817106287,-0.0470950297875472,-0.068029117572646,-0.0991923579637639
-81.3703628372568,-0.0400131243542603,-0.091242366292569,-0.0795698827664912
-77.9622877020245,-0.0382440630717671,-0.0956326543811947,-0.0694970247032121
-80.4401269172982,-0.0804863237224174,-0.11496537739114,-0.11496537739114
-81.5093775158421,-0.0742209585579534,-0.0743220977239085,-0.0744952936772192
-80.0496399443719,-0.0587788566420162,-0.0930751358367496,-0.0854855329030286
-90.7552963831247,-0.069243248311329,-0.102395778465068,-0.0866741061175009
-79.324065755269,-0.0896637297857499,-0.096929196554397,-0.0896637297857499
