"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",10,"global",2003,"census","fit",48156.2337596899,41332.0099295451,54962.7588950158,NA,NA
"Afr_penguin",10,"global",2004,"census","fit",54265.2322182411,46621.6923205366,62545.2809669886,NA,NA
"Afr_penguin",10,"global",2005,"census","fit",47012.0174557986,40479.4609732461,54063.5295859394,NA,NA
"Afr_penguin",10,"global",2006,"census","fit",38255.2689387292,33214.6286016256,43279.0626674042,NA,NA
"Afr_penguin",10,"global",2007,"census","fit",30859.1610001729,26816.0245139323,35059.7675338706,NA,NA
"Afr_penguin",10,"global",2008,"census","fit",29288.7759880783,26111.3844804895,32775.2620626506,NA,NA
"Afr_penguin",10,"global",2009,"census","fit",25801.8550639095,22995.9869560581,28830.6921308586,NA,NA
"Afr_penguin",10,"global",2010,"census","fit",26651.4006116618,20739.4446677054,33760.4909850986,NA,NA
"Afr_penguin",10,"global",2011,"census","fit",25549.415189444,22580.4800720823,28568.6517406926,NA,NA
"Afr_penguin",10,"global",2012,"census","fit",24190.8554700164,21820.9009950762,27059.5151222424,NA,NA
"Afr_penguin",10,"global",2013,"census","fit",24267.3310946923,21468.9364841799,27053.5242467158,NA,NA
"Afr_penguin",10,"global",2014,"census","fit",24496.5218409503,21865.7431240435,27537.4289711155,NA,NA
"Afr_penguin",10,"global",2015,"census","fit",24740.9826343774,22094.9468723128,27534.260886464,NA,NA
"Afr_penguin",10,"global",2016,"census","fit",22841.6732819191,20445.9136015333,25484.423582905,NA,NA
"Afr_penguin",10,"global",2017,"census","fit",21675.0781674005,19332.8502970563,23955.6068692602,NA,NA
"Afr_penguin",10,"global",2018,"census","fit",20206.2967347479,17171.2282428246,23293.5304344706,NA,NA
"Afr_penguin",10,"global",2019,"census","fit",17392.8229113621,15665.3789186106,19115.7908108376,NA,NA
"Afr_penguin",10,"global",2020,"census","fit",14401.2566643441,12063.296662529,17214.119459265,NA,NA
"Afr_penguin",10,"global",2021,"census","fit",11982.8443904235,10854.259838196,13154.7038910273,NA,NA
"Afr_penguin",10,"global",2022,"census","fit",11280.5653296113,10089.4253151717,12406.8663427092,NA,NA
"Afr_penguin",10,"global",2023,"census","fit",9645.88772758209,8645.0560038265,10751.6481755543,NA,NA
"Afr_penguin",10,"global",2024,"census","prj",9175.61890324372,8058.69433985038,10313.6418147256,NA,NA
"Afr_penguin",10,"global",2025,"census","prj",8759.66410804702,7550.82866454006,9964.61078748253,NA,NA
"Afr_penguin",10,"global",2026,"census","prj",8387.80244773952,7137.45804186963,9737.58266615787,NA,NA
"Afr_penguin",10,"global",2027,"census","prj",8051.04743713687,6756.60185417402,9535.2171150669,NA,NA
"Afr_penguin",10,"global",2028,"census","prj",7743.2510357637,6329.54050096987,9269.4963612366,NA,NA
"Afr_penguin",10,"global",2029,"census","prj",7460.30607987069,5988.88366383987,9105.27912963631,NA,NA
"Afr_penguin",10,"global",2030,"census","prj",7198.52618451807,5613.04403091509,8897.40555858922,NA,NA
"Afr_penguin",10,"global",2031,"census","prj",6955.32491463829,5317.76525831436,8765.14284339413,NA,NA
"Afr_penguin",10,"global",2032,"census","prj",6727.66997722554,4996.96196294627,8610.0700253858,NA,NA
"Afr_penguin",10,"global",2033,"census","prj",6514.21106965331,4715.01030703332,8479.42689586468,NA,NA
"Afr_penguin",10,"global",2034,"census","prj",6313.13815923472,4437.88559941769,8339.05400440479,NA,NA
"Afr_penguin",10,"Lamberts.Bay",2003,"census","fit",18.5137449737975,13.4700226847834,24.2346419831761,11.4260110454495,27.2523337264857
"Afr_penguin",10,"Lamberts.Bay",2004,"census","fit",20.4899019424099,14.9371369740277,26.9190103934029,12.2140643668382,29.9216484437478
"Afr_penguin",10,"Lamberts.Bay",2005,"census","fit",10.3543235796358,7.52125134651292,13.7406604989601,6.4425724870825,15.3185056290122
"Afr_penguin",10,"Lamberts.Bay",2006,"census","fit",8.02084917565661,1.99797507251578,20.1236031296085,1.66471096937005,20.6586265957057
"Afr_penguin",10,"Lamberts.Bay",2007,"census","fit",6.22735871735749,0.608407174800099,20.6838892353296,0.662933993466381,21.5665020221992
"Afr_penguin",10,"Lamberts.Bay",2008,"census","fit",4.78103120055207,0.200674601983783,19.1610782779009,0.236214683504513,19.8196115812803
"Afr_penguin",10,"Lamberts.Bay",2009,"census","fit",3.74484896316524,0.0813940840880813,17.7683072847259,0.0940970356473866,17.9502518603955
"Afr_penguin",10,"Lamberts.Bay",2010,"census","fit",2.90034018291086,0.107398452784377,15.18255710148,0.11293953757967,15.5516460816334
"Afr_penguin",10,"Lamberts.Bay",2011,"census","fit",2.2289442602986,0.0466863808606921,13.1863874093556,0.0414751647388382,13.4621050661012
"Afr_penguin",10,"Lamberts.Bay",2012,"census","fit",1.72661758638001,0.0301391990777211,10.6180944851274,0.0351901031476844,10.8413544878027
