"assessment","scenario","name","year","obs","obs.err","hat","lci","uci","lpp","upp","residual","retro.peels"
"Afr_penguin","E_Cape","Jahleel.Island",1981,578,0.242949236993704,580.494879563359,336.900640565445,866.398046936688,246.864642475544,1058.09689936959,-0.00430711169171083,0
"Afr_penguin","E_Cape","Jahleel.Island",1993,549,0.242949236993704,541.570605678449,320.786514564618,834.573254598853,216.891705008835,972.509410997774,0.0136249945038598,0
"Afr_penguin","E_Cape","Jahleel.Island",1997,454,0.242949236993704,438.235531375428,248.621802076834,641.590517983113,180.492014113319,766.491434163221,0.0353406893305115,0
"Afr_penguin","E_Cape","Jahleel.Island",1999,243,0.242949236993704,286.214610147163,178.560420081705,435.914032261867,129.771855084521,522.391249253368,-0.163680471211085,0
"Afr_penguin","E_Cape","Jahleel.Island",2000,538,0.242949236993704,445.673892804901,255.515240123291,641.216092349288,185.885657071609,776.703463487548,0.188271057637484,0
"Afr_penguin","E_Cape","Jahleel.Island",2003,141,0.242949236993704,183.709253969961,112.295340818508,287.555506834861,81.0904189479979,343.951646335656,-0.264594476022999,0
"Afr_penguin","E_Cape","Jahleel.Island",2004,479,0.242949236993704,381.728365688582,224.038635368172,548.284915499741,167.797099638538,665.31340906967,0.226991326329763,0
"Afr_penguin","E_Cape","Jahleel.Island",2005,316,0.242949236993704,314.921393742998,203.566033758384,454.828452527638,146.710102395135,546.139616378538,0.00341914957550404,0
"Afr_penguin","E_Cape","Jahleel.Island",2006,301,0.242949236993704,267.177631616653,164.542927804433,382.738327640181,112.743897250267,461.805392995154,0.11919654060013,0
"Afr_penguin","E_Cape","Jahleel.Island",2007,141,0.242949236993704,144.904600197504,92.6696599100915,208.963522573544,63.90155561507,257.765934179449,-0.0273157058393121,0
"Afr_penguin","E_Cape","Jahleel.Island",2008,65,0.242949236993704,85.4918387205737,54.2005602634565,131.644312498241,39.5458492412401,158.020082845136,-0.274033647930555,0
"Afr_penguin","E_Cape","Jahleel.Island",2009,181,0.242949236993704,146.891045423196,89.4600811240066,209.989074211202,62.0608646281141,251.551849579923,0.208805906899726,0
"Afr_penguin","E_Cape","Jahleel.Island",2010,119,0.242949236993704,109.678244964699,68.9016654217518,155.242308070105,50.1667900818399,193.529347398377,0.0815724594014382,0
"Afr_penguin","E_Cape","Jahleel.Island",2011,50,0.242949236993704,59.7032871660302,36.7360485206635,90.0403980331714,28.3147755531782,112.091381273213,-0.177364074862127,0
"Afr_penguin","E_Cape","Jahleel.Island",2012,51,0.242949236993704,62.5459270080066,40.6139866931423,96.3831947377024,28.75962003843,115.801917787761,-0.204075486289199,0
"Afr_penguin","E_Cape","Jahleel.Island",2013,164,0.242949236993704,141.528499585228,87.8490578550849,202.903558977145,63.7331055680259,248.888180749092,0.147365320524968,0
"Afr_penguin","E_Cape","Jahleel.Island",2014,178,0.242949236993704,177.626722559166,114.808278081042,256.437766644793,79.314707165766,308.728895229479,0.00209926619254563,0
"Afr_penguin","E_Cape","Jahleel.Island",2015,240,0.242949236993704,226.814518576295,146.204596136092,328.678937216987,106.916631813415,405.139998325784,0.0565063386505971,0
"Afr_penguin","E_Cape","Jahleel.Island",2016,257,0.242949236993704,240.541284864255,150.035859693338,342.593005604725,110.231479457217,417.591205886656,0.066184347444513,0
"Afr_penguin","E_Cape","Jahleel.Island",2017,232,0.242949236993704,205.213240405029,123.69843833853,294.999335460522,89.6750304752569,359.494686670236,0.122687736060326,0
"Afr_penguin","E_Cape","Jahleel.Island",2019,55,0.242949236993704,62.4613173906618,38.8618524649495,97.1572151194014,27.4814526147863,115.174931579958,-0.127214258149341,0
"Afr_penguin","E_Cape","Jahleel.Island",2022,48,0.242949236993704,43.8202503902284,25.619051218392,63.1068267189071,16.8332682314009,76.1965339993528,0.0911049626941769,0
"Afr_penguin","E_Cape","Jahleel.Island",2023,24,0.242949236993704,26.5782892770234,16.163686429482,40.9863851017752,11.2763785918138,49.344576576022,-0.102040859580077,0
"Afr_penguin","E_Cape","Brenton.Island",1986,38,0.242949236993704,37.951902898695,22.3586563004127,57.643447771477,16.5822377922532,69.9311353508742,0.00126651488372387,0
"Afr_penguin","E_Cape","Brenton.Island",1993,31,0.242949236993704,31.3358660671345,18.2816076993923,48.1033662674782,13.5236007630138,56.8438197074055,-0.0107761177798471,0
"Afr_penguin","E_Cape","Brenton.Island",1997,35,0.242949236993704,33.1669155871937,19.6593555457619,49.4618299151845,13.9252564261143,58.0383024547203,0.053795200879621,0
"Afr_penguin","E_Cape","Brenton.Island",1999,20,0.242949236993704,22.5261209359971,13.8084220986291,33.6324696895186,10.6943524675081,42.507168847013,-0.11894329278644,0
"Afr_penguin","E_Cape","Brenton.Island",2000,32,0.242949236993704,29.9274549920546,17.9581100238827,43.2921776943219,13.5389193870682,53.880776189003,0.0669596165567379,0
"Afr_penguin","E_Cape","Brenton.Island",2004,32,0.242949236993704,31.1662886133952,18.9169741824422,45.7547876980319,13.4561699399267,55.4859014274816,0.0263988852982564,0
"Afr_penguin","E_Cape","Brenton.Island",2005,36,0.242949236993704,30.1570295894594,18.4633502721019,44.1242618012539,13.2461162936417,52.9528434093985,0.177100888579808,0
"Afr_penguin","E_Cape","Brenton.Island",2006,17,0.242949236993704,14.8136737054129,9.03864286983927,20.9885771825931,5.83407090705552,25.184869994565,0.13766269080376,0
"Afr_penguin","E_Cape","Brenton.Island",2007,3,0.242949236993704,4.10782290078353,2.46598976401455,6.61282170054316,1.9143840835852,8.08545219861596,-0.314280891656717,0
"Afr_penguin","E_Cape","Brenton.Island",2008,3,0.242949236993704,3.68259393062715,2.35878989841908,5.79832236111961,1.79020559164213,7.18294684628187,-0.205005087659847,0
"Afr_penguin","E_Cape","Brenton.Island",2009,8,0.242949236993704,7.25399506105069,4.60597132890949,10.3721828346781,3.21782053209133,12.5548515234905,0.0978891816780985,0
"Afr_penguin","E_Cape","Brenton.Island",2010,11,0.242949236993704,9.43194819102302,5.87257855747756,13.5763725610172,3.87637817968423,16.3717819065767,0.153792602472469,0
"Afr_penguin","E_Cape","Brenton.Island",2011,5,0.242949236993704,6.58054264009644,4.14146534943162,10.0557406148945,3.21049159056525,12.5449061992583,-0.274679297602582,0
"Afr_penguin","E_Cape","Brenton.Island",2012,16,0.242949236993704,13.9191958659094,9.03093101976145,20.4855452657446,6.52882018659508,24.517383417234,0.139319837255794,0
"Afr_penguin","E_Cape","Brenton.Island",2013,17,0.242949236993704,16.4971574660183,10.7122275827691,23.9017587880032,7.5527502476547,29.0230098106048,0.0300252527774592,0
"Afr_penguin","E_Cape","Brenton.Island",2014,20,0.242949236993704,18.2644506027552,11.2863430712179,26.1439458299812,8.03704080435806,31.7014469836373,0.0907756929950949,0
"Afr_penguin","E_Cape","Brenton.Island",2015,17,0.242949236993704,14.8267425017917,9.16866372974766,21.3037817375206,6.91870880927711,26.2644467870657,0.136780868015962,0
