"pop.change","r.All.yrs","r.1GL","r.2GL"
-79.8638706535251,-0.0792285534840786,-0.0909132099735563,-0.0992888549813236
-81.6342757139552,-0.0607650456436817,-0.0843281164558505,-0.128523073005274
-75.4418891198288,-0.0425602630056741,-0.0873892894570769,-0.0490091939420134
-81.5271880187206,-0.0672245472635167,-0.107849786765847,-0.089320261848469
-77.2121380734618,-0.0307764716375116,-0.121360257971899,-0.121360257971899
-75.7060881357017,-0.0572076636930365,-0.0871124239421768,-0.0824665504372897
-80.6330610817486,-0.0399675974780127,-0.0917410826845639,-0.0618776842480191
-73.9085780821657,-0.040892424427132,-0.0863924487860563,-0.0903022305865324
-76.6242253023709,-0.0388721084837913,-0.109999266262532,-0.0616671327851757
-80.8573333519287,-0.0679435639698429,-0.0927170377217266,-0.0758897004177186
-74.5372365771945,-0.0464650773663768,-0.0439812556241428,-0.0464650773663768
-78.4084188862889,-0.0805374295791959,-0.0850883846885315,-0.0839912488252645
-77.591105670458,-0.0836680657944795,-0.090041318657466,-0.090041318657466
-83.617433392601,-0.0457209835163646,-0.0881909195547683,-0.0489297305435183
-77.5623649909471,-0.0677407110323989,-0.0785364151287995,-0.0771535333705673
-78.5744256245533,-0.0814633141619892,-0.106711566835506,-0.0975477115913481
-82.7932463740073,-0.098478352250404,-0.10417259821071,-0.098478352250404
-77.0363492530593,-0.0979012397523968,-0.0801464825511795,-0.0775214130725752
-78.3557743512015,-0.0577332302104452,-0.0374788365595498,-0.06730092990815
-80.2963489094242,-0.0619547774426383,-0.0737968635708164,-0.0651667334488195
-70.0897361998118,-0.0512080012566489,-0.0817294962000865,-0.106615115770729
-77.1575547472498,-0.0595621016565966,-0.0758972145642858,-0.0626982297324821
-79.3757827871403,-0.0632423732889986,-0.0744878569679068,-0.0652763690106921
-77.5410070709055,-0.0550518478182802,-0.0780537069170322,-0.0780537069170322
-83.4140527187857,-0.0287703718156491,-0.0452338065040374,-0.0524755111682573
-78.7084235526468,-0.0248925779765266,-0.0406482010702094,-0.0616791074294651
-83.1124005226737,-0.055533111516807,-0.0518526682815814,-0.0518526682815814
-76.0408380156662,-0.0689698650990893,-0.0710657941894013,-0.082568151401321
-79.115636593826,-0.0388286619712188,-0.0792271139221281,-0.100520752491333
-81.0402117742897,-0.0672939406916955,-0.0672939406916955,-0.089427707948027
-78.771111507502,-0.0331042815580203,-0.0830624021366235,-0.0780523646125921
-80.0250054662183,-0.0500037954300288,-0.0770170251954676,-0.0675765196495259
-72.7538640374899,-0.0579121356210628,-0.129541539357375,-0.0883210659433367
-79.0680798459431,-0.0674682108895333,-0.0597182337704876,-0.0862731185627368
-77.635179657615,-0.0581010595070524,-0.0472372668419565,-0.0646734153831892
-79.0508471994512,-0.0639550998082372,-0.0803508222183806,-0.0803508222183806
-76.5759613123207,-0.0758402228427375,-0.0872188609052458,-0.0820477401265416
-76.0839713221567,-0.0581328128712508,-0.0677771285687285,-0.0677771285687285
-83.0088555850486,-0.0570533606584434,-0.0612758684852581,-0.0869010506159125
-78.859546170224,-0.0342950863139251,-0.0884664243252882,-0.0588974420859909
-82.0279741160141,-0.0610442262600657,-0.0968703842701473,-0.0821900740729298
-77.5460500393431,-0.0997571355245661,-0.126562835341391,-0.113025598122539
-83.6733744747612,-0.0569940001862452,-0.0706152800369466,-0.0652815876854334
-77.3307306651549,-0.0688661983128993,-0.0575085008271481,-0.0798449757531206
-79.9582913537477,-0.0607628622087368,-0.0639698280766678,-0.0720817124421664
-69.3911217879631,-0.0164101423852463,-0.0535121164720724,-0.0535121164720724
-77.3852276340295,-0.0791025665013141,-0.097724869505468,-0.0848073345318543
-65.8987587318225,-0.0754741396605167,-0.076268165660955,-0.0865373854551716
-82.8546627260175,-0.0969363509125172,-0.108097042875373,-0.0969363509125172
-77.2001434778091,-0.0766837881421605,-0.0737730466723594,-0.0766837881421605
-81.9192213815588,-0.0827732676609463,-0.108620862937037,-0.0921448166750167
-80.2654503966023,-0.0561410101453159,-0.0661841339293021,-0.0661841339293021
-83.7715166314547,-0.0761824970255054,-0.0761824970255054,-0.0825582365272695
-84.1392519744864,-0.0804401097873724,-0.134644992174707,-0.113172092789843
-77.3198812662252,-0.0841961517592704,-0.091693647363317,-0.108913336017559
-79.5884073611585,-0.0334462187835056,-0.038255530601524,-0.0496504700805671
-82.1670266028906,-0.0657004945961681,-0.111466872785599,-0.100020245184334
-78.3301694095912,-0.0380345399511377,-0.0827853711399555,-0.0544734944866949
