"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",9,"global",2002,"census","fit",55958.4666210564,46031.3553970998,66370.5259339614,NA,NA
"Afr_penguin",9,"global",2003,"census","fit",48177.7276616945,41509.271382879,55328.0788493951,NA,NA
"Afr_penguin",9,"global",2004,"census","fit",54269.6814338989,46301.7818476265,62371.9689958573,NA,NA
"Afr_penguin",9,"global",2005,"census","fit",47035.3714298807,39965.8225812257,53960.6913198291,NA,NA
"Afr_penguin",9,"global",2006,"census","fit",38245.0701841412,33398.8296710343,43342.5134083824,NA,NA
"Afr_penguin",9,"global",2007,"census","fit",30866.2916280515,27162.9406140946,35220.7533873305,NA,NA
"Afr_penguin",9,"global",2008,"census","fit",29267.6363554396,26029.4829192404,32561.0181874442,NA,NA
"Afr_penguin",9,"global",2009,"census","fit",25825.5146850277,23035.6655254584,28787.4167340204,NA,NA
"Afr_penguin",9,"global",2010,"census","fit",26629.5427507853,20634.7166277419,33305.2786813057,NA,NA
"Afr_penguin",9,"global",2011,"census","fit",25570.7507251652,22522.3203520625,28682.2014508066,NA,NA
"Afr_penguin",9,"global",2012,"census","fit",24227.4371794726,21586.537866112,26930.0939120713,NA,NA
"Afr_penguin",9,"global",2013,"census","fit",24315.1762121275,21611.7964431475,27128.2719168062,NA,NA
"Afr_penguin",9,"global",2014,"census","fit",24499.3646845137,21771.7064246651,27609.7740642376,NA,NA
"Afr_penguin",9,"global",2015,"census","fit",24751.6527051103,22171.1449399701,27684.7417167815,NA,NA
"Afr_penguin",9,"global",2016,"census","fit",22855.0113451697,20390.7594441123,25409.5015204413,NA,NA
"Afr_penguin",9,"global",2017,"census","fit",21686.8857725087,19411.6508528737,24017.0126459513,NA,NA
"Afr_penguin",9,"global",2018,"census","fit",20210.0495096107,17335.0081591535,23520.5211222864,NA,NA
"Afr_penguin",9,"global",2019,"census","fit",17379.2838019871,15760.6019166975,19165.9003161026,NA,NA
"Afr_penguin",9,"global",2020,"census","fit",14408.0191994681,11893.1210588256,16986.0184506833,NA,NA
"Afr_penguin",9,"global",2021,"census","fit",11976.3405285065,10819.1485885768,13165.5449195464,NA,NA
"Afr_penguin",9,"global",2022,"census","fit",11301.2513618376,10143.2376059621,12404.7940659912,NA,NA
"Afr_penguin",9,"global",2023,"census","fit",9834.20105679,8874.61601027218,10959.5110264022,NA,NA
"Afr_penguin",9,"global",2024,"census","prj",9365.03841933534,8280.04174593172,10512.6667103755,NA,NA
"Afr_penguin",9,"global",2025,"census","prj",8950.03940785502,7781.79820734267,10182.7449877861,NA,NA
"Afr_penguin",9,"global",2026,"census","prj",8579.03680119796,7355.26382792063,9917.61969476433,NA,NA
"Afr_penguin",9,"global",2027,"census","prj",8243.8013676665,6950.48592545996,9683.82892873386,NA,NA
"Afr_penguin",9,"global",2028,"census","prj",7937.62413443635,6528.9915606527,9431.02467676713,NA,NA
"Afr_penguin",9,"global",2029,"census","prj",7655.70587774525,6205.56807287461,9271.0183867131,NA,NA
"Afr_penguin",9,"global",2030,"census","prj",7394.71144535064,5842.99867059933,9080.82777383411,NA,NA
"Afr_penguin",9,"global",2031,"census","prj",7152.01081445165,5590.06056066257,8990.76240598951,NA,NA
"Afr_penguin",9,"global",2032,"census","prj",6924.96038743032,5244.51561367235,8806.25229158076,NA,NA
"Afr_penguin",9,"global",2033,"census","prj",6711.94370275323,4955.61997557622,8679.23987156652,NA,NA
"Afr_penguin",9,"Lamberts.Bay",2002,"census","fit",9.6316669319618,7.13952267665554,12.647635348212,5.97111545795521,14.1428982882407
"Afr_penguin",9,"Lamberts.Bay",2003,"census","fit",17.3718802729407,12.9856551442136,23.0217334610181,10.6438309476385,25.3126836340907
"Afr_penguin",9,"Lamberts.Bay",2004,"census","fit",20.4156097898164,14.7699361916465,26.5522112249159,12.1941765170744,29.7355063051072
"Afr_penguin",9,"Lamberts.Bay",2005,"census","fit",10.3990509249965,7.58547648008399,13.7707224219433,6.27247412957955,15.4306626097665
"Afr_penguin",9,"Lamberts.Bay",2006,"census","fit",7.94736501914619,1.8454360996561,19.1531955594286,1.91113957679915,20.0821102486847
"Afr_penguin",9,"Lamberts.Bay",2007,"census","fit",6.15512412450499,0.648624788269735,19.1172770593033,0.681527090627225,19.7677485557714
"Afr_penguin",9,"Lamberts.Bay",2008,"census","fit",4.72895307453476,0.233222444252193,18.7438903230705,0.34592097600382,18.9931576817127
"Afr_penguin",9,"Lamberts.Bay",2009,"census","fit",3.6115258300463,0.163029704367663,17.1817682592922,0.109019106254003,17.2666886347523
"Afr_penguin",9,"Lamberts.Bay",2010,"census","fit",2.82955172610357,0.0821832104782137,14.5240803830282,0.103926555002375,14.8160870312425
"Afr_penguin",9,"Lamberts.Bay",2011,"census","fit",2.18252929078846,0.0501696165989439,11.9912989822144,0.0267429778638478,12.2307931628324
"Afr_penguin",9,"Lamberts.Bay",2012,"census","fit",1.70464769064058,0.049140380663542,9.78974523683529,0.0453513218528002,9.87198346163631
"Afr_penguin",9,"Lamberts.Bay",2013,"census","fit",1.30059585288838,0.0282658826369574,7.81053346176248,0.0249954773181718,7.96805464478498
"Afr_penguin",9,"Lamberts.Bay",2014,"census","fit",1.00895144005695,0.022846485500095,6.39945663219241,0.0100748239343877,6.63299220490752
"Afr_penguin",9,"Lamberts.Bay",2015,"census","fit",0.760206261364065,0.0148978093642368,4.9208517151685,0.0128367008743311,5.05662754656454
"Afr_penguin",9,"Lamberts.Bay",2016,"census","fit",0.585310871089123,0.0148377163520523,3.68775051263282,0.0137749845425622,3.75594170333805
"Afr_penguin",9,"Lamberts.Bay",2017,"census","fit",0.462734550785546,0.0112074251996452,2.66242097000164,0.00934037396868948,2.69763641445927
"Afr_penguin",9,"Lamberts.Bay",2018,"census","fit",0.358184213239295,0.0122857906281876,1.92136257623979,0.0124676089026726,1.98118333843687
"Afr_penguin",9,"Lamberts.Bay",2019,"census","fit",0.276525777641389,0.00953695512666145,1.30269421169755,0.0104672318460257,1.3342741085592
"Afr_penguin",9,"Lamberts.Bay",2020,"census","fit",0.215661184503139,0.0177455852291947,0.858660328033778,0.0151727436370961,0.877344372104428
"Afr_penguin",9,"Lamberts.Bay",2021,"census","fit",0.165412666097913,0.0171027839176154,0.5363110410145,0.0150856170784459,0.554405126228013
"Afr_penguin",9,"Lamberts.Bay",2022,"census","fit",0.128653317983293,0.0297674106348756,0.314793178377289,0.0323765344299087,0.333766984590267
"Afr_penguin",9,"Lamberts.Bay",2023,"census","fit",0.100514874245043,0.0723009128374129,0.134954848165463,0.0610270236734044,0.149152960367447
"Afr_penguin",9,"Lamberts.Bay",2024,"census","prj",0.0784796706121317,0.0519473820485474,0.114608834100188,0.0480235679884516,0.11385787641299
"Afr_penguin",9,"Lamberts.Bay",2025,"census","prj",0.0611159805678255,0.0315303348970505,0.102114487892849,0.0315820000175266,0.102999737609754
"Afr_penguin",9,"Lamberts.Bay",2026,"census","prj",0.0474763563130768,0.0174541624471687,0.0917843337042729,0.017207603697109,0.0936620538877493
"Afr_penguin",9,"Lamberts.Bay",2027,"census","prj",0.0369900225050998,0.00953436585294815,0.0850400911529874,0.00960221994802704,0.085954491942159
"Afr_penguin",9,"Lamberts.Bay",2028,"census","prj",0.0288154221423716,0.00546932831321516,0.0794123672627313,0.00486127041194046,0.079221987757587
"Afr_penguin",9,"Lamberts.Bay",2029,"census","prj",0.0223730686731696,0.0028169654707853,0.073557120513075,0.00268403552843298,0.0743556291627932
"Afr_penguin",9,"Lamberts.Bay",2030,"census","prj",0.0174113769073153,0.00130127434291946,0.0684853570166306,0.00160973651980297,0.0690829003154512
"Afr_penguin",9,"Lamberts.Bay",2031,"census","prj",0.0135499339624511,0.000560936926829743,0.0641338177800738,0.000565624586343228,0.0641285014020266
"Afr_penguin",9,"Lamberts.Bay",2032,"census","prj",0.0105390123276947,0.000234872621318269,0.0601080962153819,0.000225368947556961,0.0603492464554203
"Afr_penguin",9,"Lamberts.Bay",2033,"census","prj",0.00818989357359256,0.000118984759031932,0.056056541992147,0.000111368748917574,0.0566370610141831
"Afr_penguin",9,"Malgas.Island",2002,"census","fit",57.0415783494411,41.9094880775893,74.6712789350792,34.9166653210132,82.3712065716834
"Afr_penguin",9,"Malgas.Island",2003,"census","fit",42.6769830990858,31.2310628956759,55.6491481693704,26.1755311006491,61.5187523606791
"Afr_penguin",9,"Malgas.Island",2004,"census","fit",28.6133725430528,20.8181148449443,37.3123144053844,17.5699320783388,41.9048466530905
"Afr_penguin",9,"Malgas.Island",2005,"census","fit",24.6487259250184,17.7308021650019,31.7706594866579,15.7797550143472,36.6700583243575
"Afr_penguin",9,"Malgas.Island",2006,"census","fit",11.4924510648273,8.4310207217798,15.0255596103324,7.11944998050047,16.8484571308002
"Afr_penguin",9,"Malgas.Island",2007,"census","fit",8.50621650605736,6.33271161829991,11.1981347464919,5.25221243332704,12.5263818489381
"Afr_penguin",9,"Malgas.Island",2008,"census","fit",12.0829113363827,8.96073086165508,16.0568886791933,7.48231368986576,17.6341367240118
"Afr_penguin",9,"Malgas.Island",2009,"census","fit",19.1447316588914,14.1683126731904,25.1702460624356,11.7174394084356,28.1617057655025
"Afr_penguin",9,"Malgas.Island",2010,"census","fit",18.266051426313,13.1825415347121,23.8067872997383,11.4547601807301,26.8972210231567
"Afr_penguin",9,"Malgas.Island",2011,"census","fit",39.1488948065685,29.0967382015056,51.46653952527,23.9304258641186,57.1831466323071
"Afr_penguin",9,"Malgas.Island",2012,"census","fit",38.2228871727305,27.789422599093,50.0012759740867,23.9228805182228,56.5957240464422
