"pop.change","r.All.yrs","r.1GL","r.2GL"
-78.6520141907654,-0.0909263727853116,-0.0936678428147921,-0.103079594901529
-81.2605031013032,-0.058850089405027,-0.123367818188204,-0.111874864019998
-78.6352855231883,-0.0101293561148363,-0.0571592192913615,-0.0571592192913615
-77.9631330609611,-0.0663443492887268,-0.0720434826999128,-0.0720434826999128
-80.4474000040113,-0.0609643243282392,-0.112982465557995,-0.101604358807373
-84.238297385307,-0.0813859705879043,-0.100240077910073,-0.0869454719340554
-85.0388931394942,-0.0607930210388972,-0.0617393249874443,-0.0617393249874443
-76.1496263244607,-0.10532640068994,-0.125125476926527,-0.105491768700323
-84.9003095408888,-0.112649428700841,-0.129144702581937,-0.11642623408314
-80.664135611989,-0.0416040746086921,-0.0760909040923279,-0.0686912202411527
-77.2117661534375,-0.0381888045366505,-0.0612731056011873,-0.0743613750201844
-77.7858987268646,-0.0717950022955733,-0.0912622332448061,-0.0830993506596016
-74.396007161506,-0.0486762330790018,-0.0736861054670586,-0.0648944585333426
-77.4477235805745,-0.052877889135118,-0.060751089178896,-0.0756702645090916
-76.2404975669902,-0.05945150220189,-0.0937243117567448,-0.0670523943613945
-80.5083849321514,-0.0508072333834342,-0.0695159196382562,-0.0562100816317512
-76.5232945377033,-0.0449064809761168,-0.168497052094453,-0.0775090380531491
-81.8959041640049,-0.0608861993980661,-0.0665731652154093,-0.0743543681205558
-83.9110165431802,-0.0818250470712165,-0.0893132470035427,-0.0893132470035427
-77.8086809655715,-0.0761938318345017,-0.0675349881915759,-0.0771234167966366
-78.4769571427109,-0.0738991123188448,-0.0979694021563695,-0.0750513806415523
-81.4601106428932,-0.0882932176765383,-0.108002631588574,-0.0985765066055357
-79.9163400602065,-0.0481186717301831,-0.124711280944475,-0.0837053510933528
-79.901318311407,-0.0795750698269568,-0.0830603558083753,-0.0831297735518408
-79.993821953101,-0.0616238605483783,-0.1152790198158,-0.087362363477256
-81.0443935937415,-0.0460330229255579,-0.117490380392319,-0.0533873956181488
-80.4270327773054,-0.0827330854307764,-0.0857193933574409,-0.09026983456208
-82.1531584310545,-0.0683143375105271,-0.0624309892097825,-0.0686295987979735
-77.8660726439582,-0.0556836951902131,-0.0707855825005979,-0.0925588662649774
-76.0226216184243,-0.0619881734699614,-0.091243768129714,-0.091243768129714
-79.5763066126182,-0.0555046533161576,-0.0836178801843355,-0.0691322505089946
-77.5760310091675,-0.0609836001354473,-0.0874794895315389,-0.0874794895315389
-79.6804965628726,-0.00772210845845756,-0.101111014493009,-0.0755531864400627
-77.9526911124846,-0.0410541045842905,-0.059063640381952,-0.0571798671335628
-76.4282601995074,-0.0611623330046527,-0.1073320786943,-0.106906776063131
-76.3074044081646,-0.069929455396986,-0.107788480010714,-0.0956827486360377
-78.1577386514487,-0.086361873664325,-0.103236200872517,-0.118307856919054
-74.6168682621899,-0.0577521334572833,-0.0773085690676156,-0.0856334134615757
-80.1052858998246,-0.0670161189929139,-0.107864726096703,-0.0957157037428873
-81.3115401251609,-0.0706403430783968,-0.0929339354487233,-0.0737508891850851
-80.0170973765686,-0.0732428270510361,-0.0922429752959859,-0.0922429752959859
-79.1882892474114,-0.0644774361211518,-0.0767614890200816,-0.0719582174869826
-82.9593542196799,-0.0817341997517165,-0.118630755763173,-0.118630755763173
-81.8066075941971,-0.0867334449972272,-0.143110765983254,-0.129119066830079
-76.8720103874545,-0.0467673499047798,-0.0537162047599349,-0.0537162047599349
-77.317694717062,-0.0796516179358857,-0.0642352393531986,-0.0905435440093543
-81.0225360406072,-0.0638767768736237,-0.0878325408804708,-0.0731987774351381
-78.6115062912254,-0.0680798201750559,-0.0797136188143881,-0.0836441038173561
-80.264318641153,-0.0613986260995762,-0.069742984066087,-0.069742984066087
-80.0734772204601,-0.0841320246624182,-0.0935050443938215,-0.094830610644312
-83.9120239915489,-0.090203170731785,-0.108054837575741,-0.111398358041419
-73.9146587988455,-0.0671557643962082,-0.0916741328439743,-0.0781080492664525
-81.6296212449671,-0.063826724096204,-0.0833115355430021,-0.0824536855595417
-79.079051307777,-0.05606503850926,-0.0873206943830036,-0.0838334337633988
-81.0364209898647,-0.0527911262375245,-0.10730630557916,-0.104129340229398
-79.6820036155331,-0.0398277728163521,-0.0805842503152343,-0.0543173367591425
-82.0886726222764,-0.0465644194816051,-0.073261680881533,-0.0556502553154665
-80.0305922300285,-0.0534692957969618,-0.104971965071248,-0.080199731239353
-81.5375442811665,-0.0799227555238922,-0.123759271298235,-0.111148073588454
-79.9628361224139,-0.0320392713248268,-0.0854658171151801,-0.0600324836102795
-84.6452730983179,-0.0649089514133081,-0.0661174358669152,-0.0688479051829614
