"pop.change","r.All.yrs","r.1GL","r.2GL"
-83.0760210359966,-0.0481484946783004,-0.093154946545984,-0.093154946545984
-81.9405947114859,-0.0582062345208616,-0.0755050680602238,-0.064168963305943
-76.8076032173181,-0.0628838567564083,-0.10511003486305,-0.0740304765587334
-77.0359086197606,-0.0676922365238752,-0.0826041589036324,-0.0784536800666267
-79.5716584171563,-0.0401675002230339,-0.048265207464592,-0.0415486058578578
-84.6814453565425,-0.0514640370960073,-0.0924120135825932,-0.121664552811152
-83.7824137382057,-0.0639925205831879,-0.0783873440604141,-0.0639925205831879
-80.3055968276623,-0.0819875354093789,-0.102592626051122,-0.0873418298336901
-77.0561576672235,-0.0621171571064725,-0.0667847204893883,-0.0777054544142413
-83.8573123981067,-0.0870951601249175,-0.110630885517194,-0.110630885517194
-74.1921935324207,-0.0491018845734645,-0.0481936791086115,-0.0573241564711093
-85.3458183813277,-0.0854104275428993,-0.107951854038292,-0.0978886965400214
-83.388157371774,-0.0759899464083835,-0.0849912890569202,-0.0759899464083835
-83.9053982115798,-0.0337874074550699,-0.106005051404308,-0.0423150278131716
-79.7513022498366,-0.0571301088769056,-0.0846330897338099,-0.0788166694734018
-80.7227162579532,-0.0736296650164547,-0.112109495823149,-0.101865116400099
-80.1559650084266,-0.0726992383589309,-0.100462540351669,-0.10034091384744
-78.7244316723109,-0.0274061036241937,-0.0335915633608375,-0.0335915633608375
-76.8780442916804,-0.0460830067397664,-0.0780440547125574,-0.068412599485586
-82.0163749103941,-0.0724482342007429,-0.124522919837807,-0.0722888052652744
-76.8320008113515,-0.0670130839263283,-0.0585231809374882,-0.084291578660352
-81.3131118966853,-0.0425743812888388,-0.0748843607150427,-0.0730825936228277
-81.4575171747275,-0.0827667064914008,-0.0968097652228206,-0.0968097652228206
-76.9897028303251,-0.0680277785359396,-0.0680277785359396,-0.0853411119843708
-81.4385048654827,-0.0405524881176458,-0.137135281032352,-0.0919450941252844
-79.9904507060961,-0.0501988312429225,-0.0832870055607673,-0.0832870055607673
-84.1995318702791,-0.0408348964472367,-0.0805976189991346,-0.0668269113724351
-78.858025282842,-0.0594931508694989,-0.0594931508694989,-0.0594931508694989
-77.6528499860925,-0.0618706528095334,-0.0793463959320428,-0.0793463959320428
-81.8264030615668,-0.0660836924256811,-0.0902913235824645,-0.0835789218799219
-75.1147609004642,-0.0402347105347989,-0.0647887301301235,-0.0610887692280579
-84.8123803015581,-0.065429063593216,-0.065429063593216,-0.065429063593216
-81.5792950311738,-0.0611631869402602,-0.0820529448352314,-0.0820529448352314
-83.4428525937042,-0.0638504326884766,-0.0754785217247518,-0.0705974396295268
-80.6100596167155,-0.0849640470822832,-0.123714747263462,-0.0896325495106325
-81.5309568841748,-0.0980255884605752,-0.0917611193262236,-0.0980255884605752
-78.6313509445862,-0.0657987659385872,-0.0999477766283814,-0.0732752876981957
-75.3078206621525,-0.0515419311053638,-0.0666352239161698,-0.0904029960149551
-77.1214806712817,-0.050911136003859,-0.109421600545656,-0.0744467357015921
-85.2947897587594,-0.0741559622080326,-0.0824133863728127,-0.0824133863728127
-76.3650642194027,-0.107038716640949,-0.073916879347065,-0.107038716640949
-68.8155129864126,-0.0419508643821906,-0.0623778142672258,-0.0841479577254782
