"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",4,"global",1997,"census","fit",40745.635751003,29762.4405336147,53956.429584934,NA,NA
"Afr_penguin",4,"global",1998,"census","fit",42119.9019211977,30877.8728288493,55386.2608249715,NA,NA
"Afr_penguin",4,"global",1999,"census","fit",48292.0803728523,42310.952538053,54700.4613375913,NA,NA
"Afr_penguin",4,"global",2000,"census","fit",52895.1684565984,46143.8104531082,59997.8009208304,NA,NA
"Afr_penguin",4,"global",2001,"census","fit",60935.4144959206,53078.9533441524,69225.7212703218,NA,NA
"Afr_penguin",4,"global",2002,"census","fit",58101.1827274635,47234.2712928698,69902.1225819171,NA,NA
"Afr_penguin",4,"global",2003,"census","fit",48524.8347971585,41687.4081339979,55286.1708811832,NA,NA
"Afr_penguin",4,"global",2004,"census","fit",54131.0565662097,46259.0303471407,61888.5337751598,NA,NA
"Afr_penguin",4,"global",2005,"census","fit",46895.2509714629,40096.2154801709,53597.3995191674,NA,NA
"Afr_penguin",4,"global",2006,"census","fit",38225.6191249116,33391.5546087761,43228.873090786,NA,NA
"Afr_penguin",4,"global",2007,"census","fit",30869.6635132993,26916.9743324344,34855.6284403269,NA,NA
"Afr_penguin",4,"global",2008,"census","fit",29229.7036826231,26241.5420048835,32646.9420182475,NA,NA
"Afr_penguin",4,"global",2009,"census","fit",25848.1704324367,23000.8553379015,28731.7790071083,NA,NA
"Afr_penguin",4,"global",2010,"census","fit",26625.2249381334,20986.5067224214,32990.2280236997,NA,NA
"Afr_penguin",4,"global",2011,"census","fit",25553.2343035825,22498.2459345289,28510.479832484,NA,NA
"Afr_penguin",4,"global",2012,"census","fit",24202.4036424925,21600.3684994028,26846.0467922968,NA,NA
"Afr_penguin",4,"global",2013,"census","fit",24303.9737391777,21594.1469735834,27085.5592650185,NA,NA
"Afr_penguin",4,"global",2014,"census","fit",24503.9821764995,21826.6042038927,27472.4277407529,NA,NA
"Afr_penguin",4,"global",2015,"census","fit",24736.751885459,21968.4400156589,27427.064864709,NA,NA
"Afr_penguin",4,"global",2016,"census","fit",22854.3502972265,20457.1512605984,25320.8785846496,NA,NA
"Afr_penguin",4,"global",2017,"census","fit",21684.2482994824,19447.1468927673,23952.257145003,NA,NA
"Afr_penguin",4,"global",2018,"census","fit",20163.3919802009,17385.4275006414,23185.5749056044,NA,NA
"Afr_penguin",4,"global",2019,"census","fit",17365.2488066605,15695.9775350606,19122.1248792991,NA,NA
"Afr_penguin",4,"global",2020,"census","fit",14342.6352928916,12133.0650212868,16834.194103151,NA,NA
"Afr_penguin",4,"global",2021,"census","fit",11968.7743015325,10821.9686088622,13149.8305964081,NA,NA
"Afr_penguin",4,"global",2022,"census","fit",11293.2502910549,10226.3177923516,12458.6710173391,NA,NA
"Afr_penguin",4,"global",2023,"census","fit",9873.84421669964,8841.17726474874,10962.015615421,NA,NA
"Afr_penguin",4,"global",2024,"census","prj",9431.13004039647,8291.95712874543,10576.2415247577,NA,NA
"Afr_penguin",4,"global",2025,"census","prj",9041.20816388783,7819.95354222662,10273.5223543634,NA,NA
"Afr_penguin",4,"global",2026,"census","prj",8694.07325568255,7406.25956008879,10039.4101163795,NA,NA
