"assessment","scenario","name","year","obs","obs.err","hat","lci","uci","lpp","upp","residual","retro.peels"
"Afr_penguin","S_Coast","Simonstown",1979,0.1,0.160457024635324,0.102813069133774,0.073830741149514,0.136436843846217,0.0606737334851501,0.153630386125814,-0.027742290603932,0
"Afr_penguin","S_Coast","Simonstown",1985,2,0.160457024635324,2.03089813265819,1.45253791044357,2.73552258613923,1.2113315322799,3.09801328512292,-0.0153309445313925,0
"Afr_penguin","S_Coast","Simonstown",1987,7,0.160457024635324,7.57705159454653,5.37982896741951,10.1153479776957,4.52434741733428,11.4798175885775,-0.079214003234146,0
"Afr_penguin","S_Coast","Simonstown",1988,34,0.160457024635324,30.142802294297,21.6369667379816,39.6465202690417,18.3025398896948,45.1001632758945,0.120414359817541,0
"Afr_penguin","S_Coast","Simonstown",1989,38,0.160457024635324,38.5498395760921,27.9828324864089,50.7841546797957,23.0549907262127,57.5696496790808,-0.0143657788240241,0
"Afr_penguin","S_Coast","Simonstown",1990,54,0.160457024635324,56.5181437159455,40.8806364884488,74.7173743163809,34.735255623264,84.5039062882078,-0.0455776677535011,0
"Afr_penguin","S_Coast","Simonstown",1991,131,0.160457024635324,123.561164437211,90.5638391174606,163.770231395758,74.6710127231337,182.685803171253,0.058461031132282,0
"Afr_penguin","S_Coast","Simonstown",1992,158,0.160457024635324,160.907160728544,114.453833905116,209.378070834816,98.4836444636383,240.608002412318,-0.0182325241982655,0
"Afr_penguin","S_Coast","Simonstown",1993,241,0.160457024635324,240.974579038782,173.739835580521,316.122291322449,140.504669696906,355.708212276175,0.00010548673041022,0
"Afr_penguin","S_Coast","Simonstown",1994,359,0.160457024635324,347.198823659899,251.34384565994,460.079322967482,208.644353803505,514.752633152046,0.0334247937841514,0
"Afr_penguin","S_Coast","Simonstown",1995,366,0.160457024635324,369.023835629879,267.263823655725,484.098529273194,222.160109795887,551.865686527796,-0.00822790375590454,0
"Afr_penguin","S_Coast","Simonstown",1996,416,0.160457024635324,428.524905204908,308.97458119124,564.516555523252,254.35145822647,631.714426241875,-0.0296635979193205,0
"Afr_penguin","S_Coast","Simonstown",1997,726,0.160457024635324,681.6023097859,497.158334005396,911.698097590706,408.79701117257,1012.60688818824,0.0631036505450391,0
"Afr_penguin","S_Coast","Simonstown",1998,555,0.160457024635324,588.167278174275,430.004920395382,785.704604162276,346.122629139155,865.762049637938,-0.0580432803844708,0
"Afr_penguin","S_Coast","Simonstown",1999,906,0.160457024635324,877.748540319101,628.10805517509,1142.53136481727,521.791451111315,1296.55473026529,0.0316791539760537,0
"Afr_penguin","S_Coast","Simonstown",2000,949,0.160457024635324,956.24534310485,686.232852065291,1251.89052337604,579.642346806958,1426.57441082315,-0.00760571656324682,0
"Afr_penguin","S_Coast","Simonstown",2001,1054,0.160457024635324,1049.68144947304,761.294966494346,1378.9750516402,627.293581659608,1551.5432957401,0.00410571343345367,0
"Afr_penguin","S_Coast","Simonstown",2002,1083,0.160457024635324,1076.66946832041,780.96364749057,1417.43495223489,674.391648156786,1614.24254586092,0.00586251730060372,0
