"pop.change","r.All.yrs","r.1GL","r.2GL","r.3GL"
-44.2990001976723,-0.0586114774158388,-0.0352831162877063,-0.0310529933601558,-0.0310529933601558
-6.31404607410636,-0.0566574467235634,-0.0136295394589814,-0.0136295394589814,-0.0136295394589814
-32.9050687697874,-0.0720060660810442,-0.0772559730926279,-0.0733260576422894,-0.0720060660810442
-42.4802364977701,-0.0162853543692174,-0.037612830463523,-0.0221120363193315,-0.0237021468167713
-24.420750927854,-0.000439130529871878,-0.0437340032016094,-0.0140221043953108,-0.000439130529871878
-28.7103761176723,-0.012369633507249,-0.0232604754376329,-0.00413934492106449,-0.0170033823029341
-47.0007497710137,-0.0287587671504235,-0.038036168886455,-0.0520953164851727,-0.038036168886455
-32.2444489019608,0.0122598642326057,0.0191794935079264,0.0189806944614554,0.0189806944614554
-47.0670806649994,-0.00530320940929396,-0.0293787406971595,-0.00530320940929396,-0.00530320940929396
-31.3777707065064,-0.034961804053804,-0.0439115220967192,-0.0203562930115204,-0.0203562930115204
-38.4442121365352,-0.0297164258884104,-0.0283719415785648,-0.0170891249277396,-0.0297164258884104
-37.6534544903512,-0.065137630872206,-0.0170621504467143,-0.00280738773677802,-0.0170621504467143
-26.0256343590691,-0.0432816334930211,-0.0279016806712109,-0.0404527960358116,-0.0233010460050931
-22.1056839691239,-0.0297687872817258,-0.0239029477472066,-0.0246348023542824,-0.0246348023542824
-31.5328929831052,-0.0711962492676781,-0.0854275012745775,-0.0631663941420051,-0.0607861605662086
-42.056949067628,-0.015632015811879,-0.0645828541935258,-0.0454029835983198,-0.0298981023364204
-42.5260654720819,0.00293307771307605,-0.0677941748189812,0.00293307771307605,0.0163134845084949
-31.8998034837387,-0.00398388904280367,-0.014384112977055,-0.014384112977055,-0.014384112977055
-25.0426021287872,-0.0282930514847584,-0.0455739487718922,-0.012063790669238,-0.012063790669238
-58.084799314109,-0.017908252511873,-0.0791324671771507,-0.0359859167514922,-0.0299071327162443
-43.7233274409203,-0.00979128720743994,-0.00837129273978077,-0.013415702509405,-0.00837129273978077
-40.5405494581894,-0.0300328438262891,-0.0214231637860101,0.0350980423988023,0.0183421704690687
-47.6951066587464,-0.0797906362380099,-0.0597800496312821,-0.0545847882513328,-0.0545847882513328
-35.3856698103559,-0.049212740419815,-0.0367370269908847,-0.0189190491568496,-0.0345981558839616
-44.7321536914602,-0.0342249322396069,-0.0501209445209105,-0.0289621587359541,-0.0342249322396069
-22.7967413972242,-0.0172712568730589,-0.0218346500066398,-0.00864115996055936,-0.0176309456876456
-31.84772035919,-0.0105131140432544,-0.00813073965306277,-0.00535222064460861,-0.00535222064460861
-29.1912720771977,-0.0448056265175349,-0.0281765008163308,-0.0448056265175349,-0.041339416298829
-35.6381506632587,-0.0594963524798198,-0.0852243178473948,-0.031433109655401,-0.031433109655401
-18.6407307522686,-0.0365216816833982,-0.00628948902633564,-0.00628948902633564,-0.00628948902633564
-29.2819145755583,0.00931101382946853,0.0313778699593454,0.0313778699593454,0.0140535063206038
-42.2444553034307,-0.0318586530026455,-0.00946788506399754,-0.0129880101447712,-0.0495119453247757
-32.4875217016263,-0.0377807401775114,-0.0528717106721004,-0.0448406614003609,-0.0377807401775114
-43.6946097021042,-0.0420099664827207,-0.0111224795429252,-0.0273919212014739,-0.0273919212014739
-31.1264235300039,-0.073281058414798,-0.0562305408545827,-0.0414106206905487,-0.0414106206905487
-28.8724943964137,-0.00405102997898155,-0.0351542017468764,0.0103171403075439,-0.0143898788311461
-31.2539486911131,-0.0801618075635062,-0.0263815850582798,-0.0499121054552631,-0.0499121054552631
-38.0553838407937,-0.0324518402012073,-0.0644071868779941,-0.0468396556266661,-0.0394692087516573
-54.6212058516499,-0.0608944785908214,-0.0653200297253029,-0.0608944785908214,-0.0488583191149359
-46.7344061651053,-0.0311559562048247,-0.0106716621663896,-0.0106716621663896,-0.0221863177250707
-41.9533656857123,-0.0194764537903716,-0.0259411961837603,-0.0179334057652096,-0.0118139976763705
-26.2648090428948,-0.0350130937042588,-0.0576860017946128,-0.0363964804421473,-0.0350130937042588
-11.3463412633945,-0.0202880148100517,0.0309355748215046,0.00139620182892397,-0.0161153895178199
-35.3405277447514,0.0350295119635682,-0.0483131305365569,-0.017972902675174,-0.0101194029866467
-36.7791833163153,-0.0354739851580836,-0.0744999158947648,-0.0454055751973494,-0.0130698213939073
-45.4933440560738,0.00473514262870678,-0.012118294347589,0.00473514262870678,-0.0202659028715932
-47.9828738774695,-0.0724996412445766,-0.00452734415475398,-0.00284847086296347,-0.0382671577765734
-55.3574627322668,-0.0126715589932447,-0.0532289949201501,-0.025327229919117,-0.025327229919117
-28.8039618437244,-0.0591576529078979,-0.0377876351299573,-0.0136280106725604,-0.0353250113484105
-25.8275465067173,-0.0508967521615751,-0.0463135835634088,0.00684604375033171,-0.0178706928293133
