"pop.change","r.All.yrs","r.1GL","r.2GL","r.3GL"
-82.3821559102634,-0.0335808349500546,-0.0672504674063856,-0.0145668721012484,-0.0335808349500546
-81.6296553257194,-0.00127503038922328,-0.0933396167759835,-0.0145347470176347,-0.00127503038922328
-83.2473407610177,-0.00634114096484684,-0.135714678626222,-0.0980029568067637,-0.0235481631958256
-80.9981800255813,-0.0547036628333712,-0.0623401824884184,-0.0596398542902077,-0.0531950028066039
-82.4626660870554,0.00167473144439256,-0.125648610714864,-0.0452352486322565,-0.027474299441538
-78.3293757584206,0.0360545823845326,-0.0623362024533525,0.00141314205604459,0.0308931548884415
-83.0925770728296,-0.0566522313110998,-0.0603715739819402,-0.0684849922446578,-0.0603715739819402
-83.9999066785368,-0.0195400850271019,-0.0444425156734343,-0.0300366462207613,-0.0195400850271019
-83.7082014333608,-0.0698188720618207,-0.129685706623046,-0.0540871599990536,-0.0626672782947244
-82.5681107551681,-0.0345793514873423,-0.0982213024974641,-0.0600062103596999,-0.0450365347208654
-86.5257800414618,0.0105432858707291,-0.0927029627964,-0.0381537486945343,-0.0381537486945343
-84.2179492526153,0.000542153563999115,-0.0534079856999257,-0.0225856802272664,-0.032578574438586
-82.7725392107632,-0.0239748068037775,-0.162786067423978,-0.0376787250728801,-0.0304365352858449
-82.9102275968229,-0.00334785026479789,-0.156185738499778,-0.0605982258929147,-0.0324715844427867
-83.2075333848983,-0.0733600873281057,-0.121103087107421,-0.0855384446803189,-0.073281952545841
-84.0750461014894,-0.0717208694928111,-0.0785663427171523,-0.0727911186754855,-0.0735675537726679
-79.8736660949995,-0.0330802473465508,-0.0806506687102853,-0.0166354318107671,-0.033351992173797
-76.5650503938708,-0.0503264332950595,-0.0760193759935728,-0.0568566081963127,-0.0503264332950595
-73.3593261780463,-0.0117957972974878,-0.0965679311455663,-0.0328366099734869,-0.0157937907113848
-78.6864504410058,-0.0220938828774484,-0.0562796950904412,-0.011004809850232,-0.0218586321147223
-86.0976679276437,-0.0616143088693031,-0.0663448105269597,-0.0616143088693031,-0.0592114063277762
-84.980502524179,-0.0038769791826363,-0.0635753430905859,-0.0038769791826363,-0.0363961319003252
-82.7949548538931,-0.0666497070581986,-0.100157707921166,-0.0668546875127527,-0.0666497070581986
-82.4747744105105,-0.00853942500814053,-0.135436428238195,0.00127877756471673,0.00655530398423743
-80.9889482143205,-0.00894101510196155,-0.0648413028277064,-0.00894101510196155,-0.0303317710489779
-82.7037423453278,-0.0275179589280361,-0.06292607946164,-0.0275179589280361,-0.0275179589280361
-87.4102860622971,0.00405642215084079,-0.181717492586495,-0.0317304832310525,0.00316463789697963
-83.6666212570598,-0.0505522485281302,-0.144747195087734,-0.0827292933570538,-0.0544973644222706
-84.2752442264149,-0.0557273067146138,-0.101911939557325,-0.05064714329185,-0.051470043582774
-84.0885819268878,-0.050536291251178,-0.135825302848682,-0.0902237231908147,-0.050536291251178
-81.5784218814817,-0.00224160685581598,-0.0569033460942459,-0.00506742607293997,-0.00506742607293997
-79.1765346306355,-0.0185224596015656,-0.124003396030928,-0.0364261741059311,-0.0364261741059311
-84.4746789821159,-0.058135103029934,-0.131370584541874,-0.0441895788091058,-0.0504916844522061
-83.6179181453276,-0.0245047842196824,-0.105486742356788,-0.00267799409400649,-0.0100216484514144
-85.3665435281877,-0.0675905041597744,-0.0833712653073881,-0.0715560377143749,-0.0715560377143749
-82.5648387069933,-0.0190240201394536,-0.19225457291756,-0.0764780671832468,-0.0591022207400047
-82.0490751042336,-0.0236497311785322,-0.0411173959198332,-0.0236497311785322,-0.0307056726584887
-82.8365051232425,-0.0523703839355942,-0.0599587787535638,-0.023374549287186,-0.0463722483792397
-81.6793952524745,-0.0644057211783817,-0.143418600720627,-0.111487091350617,-0.0832264506859195
-79.6117741748868,-0.0281130295222525,-0.069816730225881,-0.0340673770320254,-0.0281130295222525
-83.8465108096501,-0.0983545947832267,-0.136324813877734,-0.109412016276671,-0.109412016276671
-81.0920986091062,-0.0688684014655214,-0.112151559276408,-0.0670623226658487,-0.065687777445393
-82.5585224595416,-0.0389603715166444,-0.0538154426614597,-0.0452550825371576,-0.0488944714381487
-80.1089419756852,-0.0206794496339073,-0.102619977402043,-0.034891502740507,-0.0206794496339073
-83.4136103691808,0.0150580695549598,-0.0974637330025301,-0.0457574908994598,-0.0436970412428481
