"pop.change","r.All.yrs","r.1GL","r.2GL","r.3GL"
-78.7117666350192,-0.0247754194489769,-0.0196302234495827,-0.142438476848187,-0.0511295522956816
-75.8823125512275,-0.0382268595555191,-0.0276140830578369,-0.108743951973278,-0.0313514791757541
-74.2638542248541,-0.0958696910945562,-0.0242829128943978,-0.132631419676565,-0.10933879924568
-80.0321980712428,-0.0876220230583149,-0.0968082960941548,-0.15211744021021,-0.104542715927704
-78.6783168173537,-0.0509328559867051,-0.00968671951548217,-0.102181558203386,-0.0399094026838487
-75.6784487491481,-0.0335528560302958,0.0344510747589943,-0.0668452295686777,-0.0317636523491194
-80.0069320652277,-0.0426244316834605,-0.00913310271676826,-0.0877941423603525,-0.0244339078995006
-73.7602354299457,-0.00722816156223871,-0.0013097063587626,-0.0722510060899477,-0.0113195267388377
-70.795844660441,-0.00992538420555711,0.00347985979858567,-0.0800036583533892,-0.0356019345932035
-74.4771893143944,-0.0258349084452263,-0.0135444905820741,-0.124215105097775,-0.0135444905820741
-72.5140054493329,-0.0169821607154104,0.0195946146620862,-0.0833080193264895,-0.0620329962174706
-81.6292016121287,-0.0150252563282809,-0.00585702093669571,-0.124884519279456,-0.0150252563282809
-69.8399036311187,-0.00986221391804865,0.0123517710450614,-0.0894555716896646,-0.00041692425597617
-75.2592460736172,-0.0260353024552167,0.00237240908060254,-0.0924936074574463,-0.0424143291249752
-67.2788866947718,-0.0433085817587449,0.0449337792267288,-0.091715576625397,0.00865628075990621
-75.0985388121073,-0.0291822546038265,-0.00667829796546338,-0.118017817895724,-0.0316650922893587
-65.3869695620756,-0.113410578385102,0.0380014817233496,-0.134607092008488,-0.0754833586455872
-77.0716321302577,-0.0324695883542656,-0.0316180844381337,-0.0732149107092699,-0.0470185363440043
-61.6026873376459,-0.0213378411280223,0.0550686485380663,-0.108269539950394,-9.06103934390501e-05
-75.5677410633492,-0.0716634817953672,0.0296028204865486,-0.186623786963458,0.0159828084168465
-75.9066000598305,-0.0397593838497681,-0.0230483215526229,-0.0724066472498044,-0.0373165073269828
-77.0188782670255,-0.0385311480255037,0.000741517583353613,-0.0761547514063885,-0.0385311480255037
-73.3828722341513,-0.0325791101567519,-0.00570988902570058,-0.0809888084112993,-0.0325791101567519
-72.1287843612458,-0.0382818522612487,0.00320024306059974,-0.105789505002073,-0.0382818522612487
-76.9300509232167,-0.0274082513462375,0.0477999252037673,-0.0750353378032775,-0.0287987118473287
-74.9044172094292,-0.0351385520488829,-0.0129962818148321,-0.107237885914999,-0.0195964638551258
