"assessment","scenario","name","year","obs","obs.err","hat","lci","uci","lpp","upp","residual","retro.peels"
"Afr_penguin","W_Coast","Lamberts.Bay",1979,50,0.156850068109942,50.3380582856934,36.9492431460192,66.6888413717537,30.2131861391006,74.0315890661639,-0.0067384115385507,0
"Afr_penguin","W_Coast","Lamberts.Bay",1987,21,0.156850068109942,21.5122163089245,15.6347015751765,28.188903289279,12.9100872262157,31.333721089893,-0.0240985364605519,0
"Afr_penguin","W_Coast","Lamberts.Bay",1988,23,0.156850068109942,23.1843839197981,16.6727887463902,29.9112554180639,14.4981266606223,34.2599827000125,-0.00798472919970106,0
"Afr_penguin","W_Coast","Lamberts.Bay",1990,30,0.156850068109942,28.701176384404,21.3601458193774,37.7853200296339,17.7259976987131,41.7521288015003,0.0442592707329825,0
"Afr_penguin","W_Coast","Lamberts.Bay",1991,25,0.156850068109942,24.6096924749728,18.2225742613045,31.937133096967,15.518601249037,36.4253204483695,0.015735456481027,0
"Afr_penguin","W_Coast","Lamberts.Bay",1992,18,0.156850068109942,19.0983357080318,14.2680241024756,24.8009799268742,12.0276227923601,28.0104502176253,-0.0592294376547402,0
"Afr_penguin","W_Coast","Lamberts.Bay",1993,22,0.156850068109942,20.9349270137468,15.6282268045408,27.2335421272263,13.4566032911145,31.3655706862951,0.0496235402201655,0
"Afr_penguin","W_Coast","Lamberts.Bay",1994,16,0.156850068109942,17.3631913836757,12.8320943713438,22.2908612019603,11.0037892915029,25.2716961611152,-0.0817638055619465,0
"Afr_penguin","W_Coast","Lamberts.Bay",1995,26,0.156850068109942,24.0445828402241,18.0247333120061,31.2571936306087,15.245534822531,35.6360583852273,0.0781868125700709,0
"Afr_penguin","W_Coast","Lamberts.Bay",1996,20,0.156850068109942,20.7667267202054,15.5097302629245,26.8771109915021,13.0597950486457,30.4048540775447,-0.0376197553908209,0
"Afr_penguin","W_Coast","Lamberts.Bay",1997,23,0.156850068109942,22.8320472737018,16.8410214678709,29.4526697030864,14.4477210630069,33.6435355521395,0.00732908469480709,0
"Afr_penguin","W_Coast","Lamberts.Bay",1998,27,0.156850068109942,23.856147816462,17.4676924672182,30.881094996979,15.1019314368434,35.460581413716,0.123794911804712,0
"Afr_penguin","W_Coast","Lamberts.Bay",1999,11,0.156850068109942,12.0085242884014,8.88867164541483,15.579854924686,7.45239680485942,17.6178917946632,-0.0877214821720425,0
"Afr_penguin","W_Coast","Lamberts.Bay",2000,10,0.156850068109942,10.104221639967,7.40015522715274,13.1251642600031,6.36043113037977,14.7356638482083,-0.0103682276772745,0
"Afr_penguin","W_Coast","Lamberts.Bay",2001,9,0.156850068109942,9.22469316007497,6.90724444412991,11.9546634095263,5.71871270333433,13.4583186119538,-0.0246593502566954,0
"Afr_penguin","W_Coast","Lamberts.Bay",2002,9,0.156850068109942,9.75452113491246,7.24383657537581,12.5970657714083,6.10624180338051,14.140809538959,-0.0805063063399336,0
"Afr_penguin","W_Coast","Lamberts.Bay",2003,18,0.156850068109942,16.8463453988114,12.3848708831838,21.7762071038379,10.4866855664759,24.4667501609859,0.0662380149001449,0
"Afr_penguin","W_Coast","Lamberts.Bay",2004,22,0.156850068109942,19.4002464249527,14.631559432643,25.3426990073723,12.0354309902292,28.3719424659582,0.12575668505256,0
"Afr_penguin","W_Coast","Lamberts.Bay",2005,10,0.156850068109942,10.5945556460271,7.77921207242195,13.8588357312868,6.64601193843167,15.6402448838406,-0.0577551578775877,0
"Afr_penguin","W_Coast","Lamberts.Bay",2023,0.1,0.156850068109942,0.101826094893578,0.0728428915476044,0.136598274586418,0.0627826611645644,0.153681167655006,-0.0180962201875934,0
"Afr_penguin","W_Coast","Malgas.Island",1979,1022,0.156850068109942,1002.09179593797,725.118549151376,1331.28954502072,614.698621010656,1484.66304958805,0.0196718806024823,0
"Afr_penguin","W_Coast","Malgas.Island",1987,142,0.156850068109942,143.914623513676,103.494817346748,188.474823957644,87.3304623175097,210.085879393397,-0.0133931738784758,0
"Afr_penguin","W_Coast","Malgas.Island",1989,101,0.156850068109942,104.571152918322,76.9295071130325,135.944389141877,65.6603584817543,155.090085629392,-0.0347472120342918,0
"Afr_penguin","W_Coast","Malgas.Island",1990,118,0.156850068109942,112.107398531068,82.2047293628926,144.978905493676,70.4712592535846,165.34724702372,0.0512272971803265,0
"Afr_penguin","W_Coast","Malgas.Island",1991,80,0.156850068109942,85.0220681373444,63.6099714216807,111.112189566782,53.0255403153077,125.557373916692,-0.0608842132648872,0
"Afr_penguin","W_Coast","Malgas.Island",1992,99,0.156850068109942,93.5977149918826,70.1232036937073,121.845432025412,58.5109568000197,136.922333289513,0.0561138794289189,0
"Afr_penguin","W_Coast","Malgas.Island",1993,70,0.156850068109942,73.855352875899,54.4779492984974,94.9640650300338,45.4433013067858,106.846986329258,-0.0536132473872293,0
"Afr_penguin","W_Coast","Malgas.Island",1994,80,0.156850068109942,78.3882482408155,58.3539468147847,101.486906806344,49.434378209952,116.121793464881,0.0203526134404379,0
"Afr_penguin","W_Coast","Malgas.Island",1995,74,0.156850068109942,73.7333231821868,54.9392165429104,95.5370529712369,46.0535682994404,108.139814142246,0.00361024989788827,0
"Afr_penguin","W_Coast","Malgas.Island",1996,71,0.156850068109942,67.8826673147925,51.3432940590905,88.0561133274593,41.6645255046706,99.1124096064953,0.0448991428864218,0
"Afr_penguin","W_Coast","Malgas.Island",1997,43,0.156850068109942,47.1944289817381,35.0496774344244,60.7778852755818,30.5675421763117,70.6555616570548,-0.0930757398839313,0
