"pop.change","r.All.yrs","r.1GL","r.2GL"
-75.9588147270083,-0.0877915920135575,-0.100960739050708,-0.096499250691644
-71.4759100274571,-0.0544616538951992,-0.107724270662493,-0.107724270662493
-72.6227063551803,-0.0420961699501721,-0.0844464569451979,-0.0766705362918767
-79.7611085263644,-0.101313883336354,-0.106886607745817,-0.106886607745817
-79.4456220324355,-0.0832042321527382,-0.0635025261709847,-0.0951844480711515
-81.7423880495101,-0.0800053238657554,-0.0917937856519622,-0.0917937856519622
-81.8089231682066,-0.0779656256835484,-0.107930794425213,-0.107930794425213
-75.6872009561521,-0.110598601779705,-0.117069760580613,-0.126370663700312
-81.9904358568594,-0.0541125246373575,-0.0900506665274019,-0.0586016543751517
-78.7605852938397,-0.0554884576177557,-0.0697983641091753,-0.0735480128356789
-74.5502270440366,-0.0652670214052531,-0.110292636825643,-0.110292636825643
-80.6635715624493,-0.076041120946833,-0.0852793700831889,-0.0763441309354773
-76.0279594236914,-0.0486262435280391,-0.0755482417512079,-0.0692781666708315
-75.5730245885217,-0.0512917520052003,-0.0488798232509691,-0.0635362236118855
-80.7010072549001,-0.0771845798875042,-0.0994884415794299,-0.0927434405385021
-77.9449770413573,-0.085574300858104,-0.115256024625625,-0.106015085731703
-84.958725789526,-0.0828397781256953,-0.093277459200654,-0.0910481312641789
-79.1319923201794,-0.0850759345134993,-0.105316862517199,-0.100153608729742
-78.5433752095717,-0.073861965954233,-0.100053989357191,-0.0854615352712065
-81.1104805284156,-0.0688304860135798,-0.0864299743463368,-0.0827556697369776
-90.6541843875577,-0.0620850181653125,-0.0873579017796313,-0.0616109119920312
-73.8173809575889,-0.0431263522086347,-0.0686965827043808,-0.0634869338587514
-78.8639521713427,-0.0303667217609327,-0.117024184223568,-0.0563110310774171
-83.2275529765218,-0.0519270108398189,-0.106596390576753,-0.0820186094267479
-80.5660072664365,-0.0668200983669767,-0.0504601463603249,-0.075304300891621
-79.8829181317969,-0.0489296770571883,-0.119195407687538,-0.0897291780486498
-76.6863781652658,-0.0480070758480799,-0.10746655231887,-0.103732053155639
-81.4431203923088,-0.0781261622919143,-0.0821564251160849,-0.0948003276124849
-78.0750021929969,-0.0427503254756036,-0.122209488902287,-0.0663699885392992
-80.737498700119,-0.0507765607573738,-0.113572734143233,-0.0618416909878503
-81.1767168795925,-0.0857103410375242,-0.0903122037570103,-0.0888378065492219
-75.6682299360366,-0.0575780406763666,-0.0621883167838639,-0.0694065687285077
-77.4365710352424,-0.0367232709457532,-0.111187211572928,-0.0734391570309461
-79.2905409655148,-0.069213269062983,-0.111350888034036,-0.0867642851096821
-77.8454518074672,-0.0472989221676059,-0.0502840912450324,-0.0702859833001002
-82.6219210183907,-0.0743855645918785,-0.0783580206724253,-0.0838405995505207
-78.84889056542,-0.0486016721005846,-0.119275515956578,-0.0890116510544834
-72.2929600758361,-0.0813725389631745,-0.112246253880455,-0.112246253880455
-82.0844483967093,-0.0560650051421554,-0.0940770151845429,-0.0687790377941111
-81.8707860303744,-0.0841340223052338,-0.0822432910730271,-0.0859298328776319
-71.8508707166532,-0.0449386082565901,-0.0545697197885744,-0.0545697197885744
-81.9396289661136,-0.0673573046120826,-0.0675538770033679,-0.0755585679313864
-82.0882072130825,-0.075413211439205,-0.0767320462295205,-0.0785338155525483
-71.0093908291313,-0.0690890600100786,-0.0729601291467761,-0.0729601291467761
-75.0445155992183,-0.0600542727923337,-0.0812157949148498,-0.0744295187274222
-78.9790167965238,-0.0768818318037834,-0.114630472361058,-0.108444268635831
-72.0971052887784,-0.0675311898978261,-0.121664535494035,-0.117974918915428
-82.0965305175653,-0.0493232501415655,-0.0889408196844936,-0.0874030431640955
-74.8920716217423,-0.0622592805026159,-0.0940679728537805,-0.0814174258944309
-76.4808287117605,-0.0514987366930857,-0.101772041046991,-0.0667466425876171
-77.3060543668505,-0.0245842616188376,-0.0576459979401598,-0.0702644603764204
-81.2248929549284,-0.0345976624283022,-0.0971969811590396,-0.0623325505029895
-81.7577796176075,-0.0749704578870514,-0.111285165364682,-0.0976105604417139
-78.1916453475001,-0.060358667130485,-0.092303802569651,-0.0654061271578339
-70.4371184839003,-0.0621263730718695,-0.0598348636452481,-0.0643176663549498
-79.2281572743069,-0.0538023207680691,-0.0624166712621426,-0.0845964349285842
-78.8306496557989,-0.0720385784711652,-0.071440890446552,-0.071440890446552
-82.6607583469155,-0.0554560159943183,-0.0737521139604018,-0.0631997259334298
-82.6694205337277,-0.0472673750305095,-0.100149484699496,-0.0910893480716526
-80.9195103068751,-0.110410664282412,-0.121022373490471,-0.11816676976684
-78.5834006694146,-0.0354945609899548,-0.0535229355954066,-0.0571457317420263
-84.2701101068576,-0.065903206945249,-0.0804887815257018,-0.0673641618031473
-78.8407003479175,-0.0809176465889294,-0.0965558857737951,-0.0951300203830261
-74.2478620938571,-0.0628088861272715,-0.0668219422939691,-0.0668219422939691
-81.0552987408208,-0.0817356386824759,-0.118824478041635,-0.109149269057785
-78.078543159001,-0.0200995168248141,-0.0868867925481362,-0.045303843121423
-78.0905113146715,-0.0695083842701099,-0.11887787386192,-0.0799493425909636
-73.6850709395559,-0.0258524207519528,-0.0682259050825671,-0.0682259050825671
-76.0531079152837,-0.0467512339331311,-0.0620784807228851,-0.0511091910229231
-80.2931694020785,-0.0810206694323465,-0.0850300235777297,-0.0812990435726597
-78.7010542566697,-0.0434928512113739,-0.105096900365645,-0.101945255286647
-72.8134598294502,-0.0718595354681266,-0.0702648252859612,-0.0702648252859612
-75.1361903221372,-0.0622996623458523,-0.0461391991551476,-0.0712586480417405
-81.3143990887794,-0.0334703287938787,-0.0404872782774977,-0.041235897061215
-82.464472949104,-0.0614634743586802,-0.0906754054628491,-0.0767487219118399
-77.6541733852017,-0.0960431282675973,-0.119872229248173,-0.101973535766672
