"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",1,"global",1994,"census","fit",45558.0309372081,32555.7892719866,60799.2485535913,NA,NA
"Afr_penguin",1,"global",1995,"census","fit",44484.3579812069,30696.9385243392,63104.0238493589,NA,NA
"Afr_penguin",1,"global",1996,"census","fit",41934.3613300265,27666.8852148308,60868.5545590703,NA,NA
"Afr_penguin",1,"global",1997,"census","fit",40111.517778324,27482.5853680515,58203.795518319,NA,NA
"Afr_penguin",1,"global",1998,"census","fit",41898.1835588845,30112.6796743855,56332.1240522933,NA,NA
"Afr_penguin",1,"global",1999,"census","fit",48213.4457496456,42196.6970580608,54729.4135574458,NA,NA
"Afr_penguin",1,"global",2000,"census","fit",52954.1231773813,46319.8069095657,60044.9332527975,NA,NA
"Afr_penguin",1,"global",2001,"census","fit",60835.1600713841,52822.580590557,68645.4400499248,NA,NA
"Afr_penguin",1,"global",2002,"census","fit",57923.1004945258,46843.708352796,68704.6719688182,NA,NA
"Afr_penguin",1,"global",2003,"census","fit",48527.7151851815,41600.7811925105,55255.882516933,NA,NA
"Afr_penguin",1,"global",2004,"census","fit",54052.0699209853,46377.1341973361,61881.1207991805,NA,NA
"Afr_penguin",1,"global",2005,"census","fit",46904.5237406608,40391.9041940279,53715.3774794284,NA,NA
"Afr_penguin",1,"global",2006,"census","fit",38208.5949415076,33319.3420979256,43204.1670050456,NA,NA
"Afr_penguin",1,"global",2007,"census","fit",30888.7974692521,27217.2222383981,34840.2977317505,NA,NA
"Afr_penguin",1,"global",2008,"census","fit",29195.8980247876,26019.0442234412,32352.6768040459,NA,NA
"Afr_penguin",1,"global",2009,"census","fit",25825.272089757,22967.5007579126,28672.9790455984,NA,NA
"Afr_penguin",1,"global",2010,"census","fit",26599.8613133427,21519.964950242,32983.1066830631,NA,NA
"Afr_penguin",1,"global",2011,"census","fit",25514.1429210121,22516.9728902091,28522.584026765,NA,NA
"Afr_penguin",1,"global",2012,"census","fit",24204.5809864692,21604.7375269206,26853.6757965098,NA,NA
"Afr_penguin",1,"global",2013,"census","fit",24251.9538573172,21617.4435585939,27062.2687449719,NA,NA
"Afr_penguin",1,"global",2014,"census","fit",24518.6769994491,21747.60482421,27350.8830239771,NA,NA
"Afr_penguin",1,"global",2015,"census","fit",24738.2249463599,21984.8972516368,27409.5725443972,NA,NA
"Afr_penguin",1,"global",2016,"census","fit",22856.1873707725,20454.8507158541,25346.1049754431,NA,NA
"Afr_penguin",1,"global",2017,"census","fit",21675.624117663,19521.214212192,24005.0945070931,NA,NA
"Afr_penguin",1,"global",2018,"census","fit",20170.7717947843,17362.2752550542,23081.2568718362,NA,NA
"Afr_penguin",1,"global",2019,"census","fit",17345.2787834886,15724.9050009973,19074.3739967158,NA,NA
"Afr_penguin",1,"global",2020,"census","fit",14348.4712215924,12090.6576026924,16771.7309253167,NA,NA
"Afr_penguin",1,"global",2021,"census","fit",11961.5415288893,10818.243503694,13119.2837087036,NA,NA
"Afr_penguin",1,"global",2022,"census","fit",11246.7511574012,10159.4391036305,12394.4596881608,NA,NA
"Afr_penguin",1,"global",2023,"census","fit",9492.58554003812,8509.49589737716,10549.7610384573,NA,NA
"Afr_penguin",1,"global",2024,"census","prj",9027.08529568505,7967.13046507303,10151.6666263835,NA,NA
"Afr_penguin",1,"global",2025,"census","prj",8617.35462413852,7451.16356602049,9793.54857240767,NA,NA
"Afr_penguin",1,"Lamberts.Bay",1994,"census","fit",16.8952081218874,12.672170780691,22.2900031086327,10.686127831536,24.8367396508903
"Afr_penguin",1,"Lamberts.Bay",1995,"census","fit",24.4713335489834,17.9813140804997,31.9189826921107,15.4451362634498,35.9823596182242
"Afr_penguin",1,"Lamberts.Bay",1996,"census","fit",20.5872991826005,15.2031165551545,26.8606449974922,12.7754288614287,30.2589269237444
"Afr_penguin",1,"Lamberts.Bay",1997,"census","fit",22.9470214599383,16.7711569149244,29.8825066314756,14.6959607694429,34.0600306167101
"Afr_penguin",1,"Lamberts.Bay",1998,"census","fit",24.7356205022049,18.4009905756422,32.3470515380244,15.3477516646694,36.3113851273718
"Afr_penguin",1,"Lamberts.Bay",1999,"census","fit",11.7141741625259,8.72363072761242,15.2012680983803,7.11817943985341,16.9617217705334
"Afr_penguin",1,"Lamberts.Bay",2000,"census","fit",10.075498074998,7.43700903697049,13.0767499521312,6.02659077731139,14.5593483576293
"Afr_penguin",1,"Lamberts.Bay",2001,"census","fit",9.13889956065657,6.69728805419399,11.8483498522483,5.67314044331644,13.397154370554
"Afr_penguin",1,"Lamberts.Bay",2002,"census","fit",9.55684557654119,6.98232458901287,12.4158611543983,5.95550702391193,13.8490143151278
"Afr_penguin",1,"Lamberts.Bay",2003,"census","fit",17.1709429258077,12.6367725268808,22.3343979726754,10.664419494391,25.2682821294841
"Afr_penguin",1,"Lamberts.Bay",2004,"census","fit",20.1257177068343,14.7430212714425,26.2513289273467,12.4900832117242,29.3889845541017
"Afr_penguin",1,"Lamberts.Bay",2005,"census","fit",10.4209291265778,7.67655634120664,13.9157250396653,6.38603281688711,15.4061131189627
"Afr_penguin",1,"Lamberts.Bay",2006,"census","fit",8.06908291368755,1.96470263087847,17.9317646615203,1.88457860209388,18.8478186439153
"Afr_penguin",1,"Lamberts.Bay",2007,"census","fit",6.23412002191468,0.884526058404048,18.3323478156808,0.69658693192358,18.7531518870844
"Afr_penguin",1,"Lamberts.Bay",2008,"census","fit",4.7929457205899,0.45287419512611,17.0349078077492,0.392246955524629,17.3772958142691
"Afr_penguin",1,"Lamberts.Bay",2009,"census","fit",3.73804187595819,0.339211058030484,14.9620518414846,0.238024657244156,15.3128904210004
"Afr_penguin",1,"Lamberts.Bay",2010,"census","fit",2.91542796159519,0.152595686734692,12.9340170152466,0.161781087866326,13.2837777854433
"Afr_penguin",1,"Lamberts.Bay",2011,"census","fit",2.2342916419793,0.0729125310880444,11.0901652011262,0.105946937190509,11.4097323951215
"Afr_penguin",1,"Lamberts.Bay",2012,"census","fit",1.75389545756004,0.0552003549807856,8.95702483270298,0.0471731015779042,9.05705814262051
"Afr_penguin",1,"Lamberts.Bay",2013,"census","fit",1.35929278924063,0.0369591107453743,6.97178059658943,0.0293308002667548,7.0205903064932
"Afr_penguin",1,"Lamberts.Bay",2014,"census","fit",1.04733838930074,0.030348749272889,5.47848965234256,0.0315390961011008,5.6163287724544
"Afr_penguin",1,"Lamberts.Bay",2015,"census","fit",0.815975260520249,0.020853886841194,4.1571662353085,0.0228492730622666,4.26957341786185
"Afr_penguin",1,"Lamberts.Bay",2016,"census","fit",0.617333614600913,0.0172371325750078,3.17701105095563,0.0157062243926033,3.20994303298632
"Afr_penguin",1,"Lamberts.Bay",2017,"census","fit",0.47820649203345,0.0156472862147297,2.35928448318892,0.0128668480746359,2.36668302063942
"Afr_penguin",1,"Lamberts.Bay",2018,"census","fit",0.367750322800622,0.0105192318196638,1.6955203048291,0.0155140369703796,1.73835052642103
"Afr_penguin",1,"Lamberts.Bay",2019,"census","fit",0.283808285695963,0.0143348273413049,1.18030928210842,0.0160547551262981,1.21543800602028
"Afr_penguin",1,"Lamberts.Bay",2020,"census","fit",0.218964881665079,0.0155263784792061,0.785401555728484,0.0158288393057119,0.809625936302534
"Afr_penguin",1,"Lamberts.Bay",2021,"census","fit",0.167976099334764,0.0229526904141777,0.492591571533087,0.0239985895409343,0.513427743042375
"Afr_penguin",1,"Lamberts.Bay",2022,"census","fit",0.12992201783485,0.039040085360783,0.297309558772515,0.0304396540811019,0.303998181601718
"Afr_penguin",1,"Lamberts.Bay",2023,"census","fit",0.100843443467533,0.0720897945361054,0.134437808914149,0.0614743360725161,0.151318831804361
"Afr_penguin",1,"Lamberts.Bay",2024,"census","prj",0.0785582785956311,0.0513896411221608,0.112065321320226,0.0509627239229919,0.114655911671418
"Afr_penguin",1,"Lamberts.Bay",2025,"census","prj",0.0609899200723404,0.0329616922614772,0.0976425727326092,0.0325843865088283,0.0991374176693235
"Afr_penguin",1,"Malgas.Island",1994,"census","fit",80.1565204423849,58.7562004477731,104.23653357019,47.1862106312358,115.319656905357
"Afr_penguin",1,"Malgas.Island",1995,"census","fit",73.7579928479589,54.4417020463745,97.2358155803298,46.7368773716738,108.859817733833
"Afr_penguin",1,"Malgas.Island",1996,"census","fit",68.6584360386963,50.2122287846472,89.0326791669954,42.5167993026797,100.286784141975
"Afr_penguin",1,"Malgas.Island",1997,"census","fit",46.2591719636676,34.5171854976013,60.973437191879,29.8299309153716,68.9201256181443
"Afr_penguin",1,"Malgas.Island",1998,"census","fit",59.8430215688493,44.0357899628513,77.3708416618088,36.1632340462025,86.9007445269703
"Afr_penguin",1,"Malgas.Island",1999,"census","fit",64.5011659479443,47.2816008077081,83.6703019562417,39.7214313216137,93.7080430752382
"Afr_penguin",1,"Malgas.Island",2000,"census","fit",49.895410192735,37.1884931380655,65.3972651015635,31.4063912264978,73.00694725162
"Afr_penguin",1,"Malgas.Island",2001,"census","fit",54.6133715365292,40.1696367672697,70.9552239409006,34.0006886017818,79.3965706420409
