"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",5,"global",1998,"census","fit",44129.9242113276,33745.4165647641,56723.6605586819,NA,NA
"Afr_penguin",5,"global",1999,"census","fit",48537.047856974,42458.8471785432,55071.1155284969,NA,NA
"Afr_penguin",5,"global",2000,"census","fit",52945.3886556022,46515.4073814406,60421.2753923976,NA,NA
"Afr_penguin",5,"global",2001,"census","fit",60976.7646273623,52643.1500471378,68777.9516393598,NA,NA
"Afr_penguin",5,"global",2002,"census","fit",57885.9849578319,47353.7534100729,69896.1372656333,NA,NA
"Afr_penguin",5,"global",2003,"census","fit",48400.8616073692,42073.1868660189,55784.5496936407,NA,NA
"Afr_penguin",5,"global",2004,"census","fit",54111.2522018118,46764.0913449318,62252.009810442,NA,NA
"Afr_penguin",5,"global",2005,"census","fit",46997.3852178107,40716.2201481145,54212.2613201462,NA,NA
"Afr_penguin",5,"global",2006,"census","fit",38232.0653410648,33568.2013041053,43295.3350050026,NA,NA
"Afr_penguin",5,"global",2007,"census","fit",30828.6828132505,26979.8986414324,35007.4428066153,NA,NA
"Afr_penguin",5,"global",2008,"census","fit",29226.5965120854,25903.2484779002,32435.8745190067,NA,NA
"Afr_penguin",5,"global",2009,"census","fit",25847.1413826288,23076.7554712613,28758.5405674873,NA,NA
"Afr_penguin",5,"global",2010,"census","fit",26563.8974321037,20879.0146197143,32856.7992184785,NA,NA
"Afr_penguin",5,"global",2011,"census","fit",25557.148124152,22571.181643271,28536.327329282,NA,NA
"Afr_penguin",5,"global",2012,"census","fit",24186.8507389092,21606.9931634531,26814.9940783193,NA,NA
"Afr_penguin",5,"global",2013,"census","fit",24299.5420995443,21626.8358370138,27011.0956131323,NA,NA
"Afr_penguin",5,"global",2014,"census","fit",24524.4445866516,21736.7997040998,27455.0397603288,NA,NA
"Afr_penguin",5,"global",2015,"census","fit",24769.6043836033,22018.5685337982,27431.1612103879,NA,NA
"Afr_penguin",5,"global",2016,"census","fit",22872.4752651574,20310.4857604411,25345.8940766827,NA,NA
"Afr_penguin",5,"global",2017,"census","fit",21686.9792850063,19352.2622100523,23970.46444325,NA,NA
"Afr_penguin",5,"global",2018,"census","fit",20201.0438691421,17396.9430225895,23229.066224293,NA,NA
"Afr_penguin",5,"global",2019,"census","fit",17360.801413795,15771.1241977445,19082.8472927558,NA,NA
"Afr_penguin",5,"global",2020,"census","fit",14365.4139531445,12142.3276530649,17001.8916175024,NA,NA
"Afr_penguin",5,"global",2021,"census","fit",11972.6624719481,10833.0275673596,13137.0538203113,NA,NA
"Afr_penguin",5,"global",2022,"census","fit",11257.3631150224,10177.4529792883,12419.7950027652,NA,NA
"Afr_penguin",5,"global",2023,"census","fit",9471.67201670281,8475.38459444354,10536.3637028071,NA,NA
