"pop.change","r.All.yrs","r.1GL","r.2GL"
-87.2678365659251,-0.0779386374150288,-0.0946114964587705,-0.0879753027574433
-85.947556984737,-0.122618364074907,-0.101364480423425,-0.135333212209154
-82.927923796267,-0.0594972511030836,-0.0785230017731635,-0.0717739900518293
-85.9868576392644,-0.040099143134638,-0.0768816958467129,-0.0752415235502051
-86.3543066716973,-0.0672537680184533,-0.126733462571516,-0.0952077004892979
-85.5930480866647,-0.0517049645224157,-0.0806233978569946,-0.0615265587056193
-87.2526841048648,-0.0359341841101024,-0.101710934808949,-0.0629160959076458
-86.6133509862541,-0.0839649782360503,-0.0716037363941595,-0.0839649782360503
-86.0777774021394,-0.0605070988359513,-0.106261380123992,-0.0705945975118007
-85.8332593478987,-0.0595350200706193,-0.0831943719544537,-0.0784650067832589
-86.2191947249264,-0.0770644387584447,-0.0871776274297655,-0.0803460948783741
-85.3715347444155,-0.0753205512051878,-0.104331893516982,-0.0900994948222644
-85.7499286529389,-0.0688486459661499,-0.121727497197514,-0.111173274174043
-85.6620212708751,-0.0557574332989663,-0.063398445399887,-0.063398445399887
-84.4279975560223,-0.0693380509797787,-0.0435492194026601,-0.0693380509797787
-84.90266551794,-0.0706564061919011,-0.112243164860439,-0.0882281008180321
-88.7515033718689,-0.0565288695440209,-0.0741864034477677,-0.0741864034477677
-85.7504436740878,-0.0242198487600671,-0.100095886223886,-0.0796267116672036
-82.8829503366242,-0.0775153318856709,-0.0670785010754704,-0.0775153318856709
-86.3952532932696,-0.102754540844813,-0.105514297096434,-0.119044017657154
-85.7512907088632,-0.0742136685707546,-0.0742136685707546,-0.0742136685707546
-85.8805545200882,-0.0755778636346118,-0.0935180755142202,-0.0844160001801368
-88.3868925948259,-0.0684012297627259,-0.0905154638106236,-0.0684012297627259
-88.4320231416039,-0.0535340352744269,-0.0891432269184289,-0.0689445087965979
-85.3228798934681,-0.113936447642607,-0.0886892061552258,-0.125514982607316
-85.4619773602911,-0.0930578342460393,-0.0969319603085683,-0.0963072061303638
-83.8971260946873,-0.0743380968298446,-0.0739607014525996,-0.0763028566447268
-85.1054881012985,-0.0434548408727977,-0.0334798417873943,-0.062392858181453
-86.9304786863338,-0.0710938772250556,-0.118520368472769,-0.111359784152211
-87.075354754127,-0.0577265476539965,-0.107050488271104,-0.093330191485081
-85.6467864510964,-0.0549499209093236,-0.0556327864007198,-0.0604431402381254
-85.9734356556742,-0.0879070082429569,-0.120266663671682,-0.0931055259342717
-85.6607462913032,-0.0911696500072043,-0.102790415156109,-0.107664941181386
-86.0827997833591,-0.0924985303005217,-0.107864703278889,-0.100964491766542
-86.6070609663555,-0.0530282764846266,-0.0655296774693133,-0.0530282764846266
-82.650208226787,-0.0793688657006122,-0.0814605275928235,-0.0793688657006122
-83.2588997017415,-0.0814872051230591,-0.0487480425978069,-0.0919506957311373
-83.5598051139291,-0.0699581735020516,-0.0657174339559736,-0.0735920972832087
-84.51002270231,-0.0869713657739242,-0.0869713657739242,-0.0869713657739242
-81.985419467775,-0.0362384611343325,-0.0647719218951099,-0.0482917098140563
-85.939847061155,-0.118893913642833,-0.0439588445001471,-0.120030338745679
-88.1802516173179,-0.0766568595676613,-0.0920255955012861,-0.0878714954345474
-89.1432112382463,-0.0668110643585766,-0.0964384093993518,-0.0964384093993518
-83.9931518306663,-0.0753464522179854,-0.119863557741109,-0.0852262075250119
-84.966259119092,-0.090464404586923,-0.090464404586923,-0.090464404586923
-84.4066816391608,-0.0600781344771057,-0.0623288408520128,-0.0669200298429367
-83.966368108339,-0.041788299148088,-0.0720265068155843,-0.0424005992897047
-86.3697947104012,-0.0438816024356283,-0.0643355159825187,-0.0476540364472315
-82.341696744909,-0.0828029435991287,-0.0903631544664094,-0.0837408769319525
-87.8461773531177,-0.0844883597333306,-0.0844883597333306,-0.0844883597333306
-84.1218812444765,-0.0459969709073009,-0.085970103071709,-0.0610511646413352
-85.0402261518052,-0.0681575197428659,-0.0778223115448089,-0.072237159966166
-86.3772937027894,-0.0634838667518158,-0.0739151520968147,-0.0634838667518158
-86.2622045153509,-0.0657281465270083,-0.0926071086694815,-0.0657281465270083
-85.9685697342406,-0.0778308822175777,-0.0937470919370762,-0.0890174654507785
-86.6800349270823,-0.0799334452276481,-0.0919001454984185,-0.0919001454984185
-85.9655808951677,-0.0559500180774037,-0.090739971673143,-0.0578446564190873
-85.3372452358384,-0.0522834528561944,-0.0698131897514234,-0.0698131897514234
-84.0338421012461,-0.0785574168163956,-0.0904443878934069,-0.0904443878934069
