"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",5,"global",1998,"census","fit",44128.7524400715,33263.7305396993,56299.3791400814,NA,NA
"Afr_penguin",5,"global",1999,"census","fit",48491.0865138991,42728.7672237275,55193.0232569283,NA,NA
"Afr_penguin",5,"global",2000,"census","fit",52992.144826169,46403.3714109401,60147.0497954545,NA,NA
"Afr_penguin",5,"global",2001,"census","fit",60927.7818283495,52897.5985675054,69007.4679738726,NA,NA
"Afr_penguin",5,"global",2002,"census","fit",57919.6036709308,46652.8294707398,69183.0014635588,NA,NA
"Afr_penguin",5,"global",2003,"census","fit",48405.7562810949,41976.5353558911,55505.0670873167,NA,NA
"Afr_penguin",5,"global",2004,"census","fit",54085.3000214096,46742.1148249891,62085.2794089755,NA,NA
"Afr_penguin",5,"global",2005,"census","fit",46919.9968819465,40445.3077561265,53853.0384098449,NA,NA
"Afr_penguin",5,"global",2006,"census","fit",38216.3915609383,33290.8666244769,42923.4104717686,NA,NA
"Afr_penguin",5,"global",2007,"census","fit",30875.9626629791,27005.6294851375,34957.2833697559,NA,NA
"Afr_penguin",5,"global",2008,"census","fit",29204.1120096423,26052.0407863524,32451.2625252322,NA,NA
"Afr_penguin",5,"global",2009,"census","fit",25801.0732489067,22992.4969310727,28683.5618711852,NA,NA
"Afr_penguin",5,"global",2010,"census","fit",26583.7291703258,21179.8593749077,32862.4565957104,NA,NA
"Afr_penguin",5,"global",2011,"census","fit",25542.8396400068,22543.6079127544,28524.2031023444,NA,NA
"Afr_penguin",5,"global",2012,"census","fit",24214.2291120838,21605.5843681682,26808.5663435652,NA,NA
"Afr_penguin",5,"global",2013,"census","fit",24271.1722568505,21572.7812515813,27009.4144062968,NA,NA
"Afr_penguin",5,"global",2014,"census","fit",24494.4075115316,21733.8083595276,27355.1589742297,NA,NA
"Afr_penguin",5,"global",2015,"census","fit",24718.9839486269,22042.3121687076,27401.9851603365,NA,NA
"Afr_penguin",5,"global",2016,"census","fit",22837.6761046695,20393.259871091,25301.3328019759,NA,NA
"Afr_penguin",5,"global",2017,"census","fit",21669.5909960638,19501.3073128697,24041.7525371143,NA,NA
"Afr_penguin",5,"global",2018,"census","fit",20178.7731808041,17293.6563701543,23221.2020614407,NA,NA
"Afr_penguin",5,"global",2019,"census","fit",17355.1087022916,15693.0117677445,19023.1223374842,NA,NA
"Afr_penguin",5,"global",2020,"census","fit",14374.4625237166,12043.0593045965,16911.4191428857,NA,NA
"Afr_penguin",5,"global",2021,"census","fit",11961.0331115927,10845.1990966678,13151.8247651933,NA,NA
"Afr_penguin",5,"global",2022,"census","fit",11284.0387772057,10186.1515880319,12417.039076265,NA,NA
"Afr_penguin",5,"global",2023,"census","fit",9852.30037038617,8864.20256073751,10970.9054404285,NA,NA
"Afr_penguin",5,"global",2024,"census","prj",9401.27032513829,8278.32296933308,10543.3938978039,NA,NA
"Afr_penguin",5,"global",2025,"census","prj",9003.68234077915,7830.91487684135,10274.2336922332,NA,NA
"Afr_penguin",5,"global",2026,"census","prj",8649.47748011292,7408.09615041962,10019.0739702441,NA,NA
"Afr_penguin",5,"global",2027,"census","prj",8330.7376559155,6976.6220499263,9770.1052205896,NA,NA
"Afr_penguin",5,"global",2028,"census","prj",8040.16409813832,6584.14232089152,9565.88153767047,NA,NA
"Afr_penguin",5,"global",2029,"census","prj",7774.05971847888,6283.57216438799,9433.37770572465,NA,NA
"Afr_penguin",5,"Lamberts.Bay",1998,"census","fit",25.6051038729923,19.062178425248,33.5036092996889,16.1566338659825,37.8945720086742
"Afr_penguin",5,"Lamberts.Bay",1999,"census","fit",11.7162479437074,8.68525611045111,15.4481578390974,7.2681313977942,17.0674322932471
"Afr_penguin",5,"Lamberts.Bay",2000,"census","fit",10.0415889987065,7.45142734893429,13.2100242372674,6.31371598978838,14.8929544596204
"Afr_penguin",5,"Lamberts.Bay",2001,"census","fit",9.13623135496646,6.74114651980731,11.9480308620954,5.68506956268885,13.3007829700751
"Afr_penguin",5,"Lamberts.Bay",2002,"census","fit",9.53637836293282,6.9965782753974,12.3954590658062,6.00760969506323,14.1718273586416
"Afr_penguin",5,"Lamberts.Bay",2003,"census","fit",17.2449862751145,12.6939750451839,22.550181324233,10.807785647619,25.392429831621
"Afr_penguin",5,"Lamberts.Bay",2004,"census","fit",20.1982466841866,14.9979901268114,26.4998513951427,12.5099674282052,29.8337214620272
"Afr_penguin",5,"Lamberts.Bay",2005,"census","fit",10.4211558598217,7.49123702203956,13.6972357248605,6.49349266565216,15.4503494288527
"Afr_penguin",5,"Lamberts.Bay",2006,"census","fit",7.97195126781612,2.2190303037107,18.2458202929752,1.84078835333701,18.9385262836003
"Afr_penguin",5,"Lamberts.Bay",2007,"census","fit",6.19041656793826,0.624957509443908,18.3659606660325,0.686586280682057,19.1481071036975
"Afr_penguin",5,"Lamberts.Bay",2008,"census","fit",4.74415653985992,0.403428559792179,18.0469485191916,0.309414255789901,18.4221435509836
"Afr_penguin",5,"Lamberts.Bay",2009,"census","fit",3.72272813308029,0.186224785875823,15.893984787996,0.172591919322713,16.2257716764354
"Afr_penguin",5,"Lamberts.Bay",2010,"census","fit",2.86333131464722,0.112802696862745,13.8026491994154,0.122152363890551,14.3357896289808
"Afr_penguin",5,"Lamberts.Bay",2011,"census","fit",2.19772859261034,0.041441985440849,11.3030196135413,0.0693199151847182,11.6605554680932
"Afr_penguin",5,"Lamberts.Bay",2012,"census","fit",1.70358456374093,0.0533516886482525,9.20400059008651,0.0415891273712118,9.5586551764819
"Afr_penguin",5,"Lamberts.Bay",2013,"census","fit",1.3162106541629,0.0369607524194009,7.51718328309803,0.0333415097298645,7.64902471871727
"Afr_penguin",5,"Lamberts.Bay",2014,"census","fit",1.02842308709556,0.0341158150708253,5.84221326335083,0.0348999703222098,6.03570410966454
"Afr_penguin",5,"Lamberts.Bay",2015,"census","fit",0.78765608343644,0.0275007837041591,4.56667996527485,0.0192746532153789,4.63185453982093
"Afr_penguin",5,"Lamberts.Bay",2016,"census","fit",0.614856098286782,0.0173018700587192,3.33308631323937,0.0174273942395201,3.41051334488903
"Afr_penguin",5,"Lamberts.Bay",2017,"census","fit",0.47611362426967,0.0167198348149722,2.42695834560072,0.0191769036884642,2.54104989060986
