"pop.change","r.All.yrs","r.1GL","r.2GL"
-85.486559095187,-0.111696704340998,-0.0808129422460429,-0.121418406089434
-86.3360014272622,-0.0460300305903534,-0.0706618432974517,-0.0723757917447383
-85.2528025879733,-0.0611788656202403,-0.12595631082994,-0.0598511981839565
-85.2315423987948,-0.0675408792619052,-0.0845745280695427,-0.0720281861797956
-85.0744819025362,-0.0610101120700701,-0.0438493405402864,-0.0531472127139772
-84.8334375995751,-0.0671845516564815,-0.111481114353495,-0.0710611352196624
-85.0846030005979,-0.0649768767397507,-0.0686068283933556,-0.0686068283933556
-85.0741066957829,-0.0512654287239638,-0.0681220744049504,-0.0681220744049504
-79.7964668701373,-0.0670668435484494,-0.0756002101880213,-0.0756002101880213
-82.2525363105908,-0.0880534011210443,-0.0628354017040156,-0.0908038585532021
-86.509391473712,-0.0638096540453041,-0.0680613782787036,-0.069641756846762
-84.4130359443986,-0.0693097062645212,-0.0844984516387397,-0.0868186203616599
-83.4234473065813,-0.102670079109721,-0.107769818320847,-0.107769818320847
-85.0353130704426,-0.0566025600882707,-0.0715353986164944,-0.0648349963531132
-83.8813061183011,-0.0613821443071085,-0.0583037982877093,-0.0658873208674953
-83.1965418154036,-0.0747347578178807,-0.0915251733873532,-0.105822827252333
-85.0787546433969,-0.0463086505554653,-0.0595919163790626,-0.0595919163790626
-83.609726749765,-0.0835089253980144,-0.0884039492029407,-0.0859454009282521
-80.9075827622582,-0.0521340491215501,-0.0704488143449353,-0.0552521846992491
-84.7413116429464,-0.0954083861652251,-0.0719015745081384,-0.0966279099531508
-83.5077606279369,-0.0428793489617423,-0.069398488164051,-0.0584529946065677
-85.7695966600442,-0.046535766074987,-0.068084623836465,-0.068084623836465
-84.4036530088106,-0.0822006696818676,-0.0848216221097253,-0.0848216221097253
-81.3588496552519,-0.0789651929714381,-0.100409729441543,-0.100409729441543
-83.4878967582232,-0.0433102412004143,-0.0450190202085725,-0.0478656093484648
-84.5313124546363,-0.0627766997443011,-0.0703573446603816,-0.0656546872185562
-82.7098913660258,-0.0518994792055025,-0.0745218707197246,-0.0629657369184127
-81.9417890001414,-0.0619487424065195,-0.0566707572718839,-0.0661158597595204
-82.1154649899854,-0.117108288287618,-0.0958881935732521,-0.117323602177521
-82.1568103625219,-0.056714366030004,-0.101887336069079,-0.0747833598316099
-84.2509594671935,-0.0253872392492696,-0.0693331526364478,-0.0566246836214326
