"assessment","scenario","name","year","obs","obs.err","hat","lci","uci","lpp","upp","residual","retro.peels"
"Afr_penguin",8,"Lamberts.Bay",2001,9,0.156493751501806,9.17747621779785,6.65833880183253,12.0474370603852,5.73964652738047,13.6451393752465,-0.0195276676897378,0
"Afr_penguin",8,"Lamberts.Bay",2002,9,0.156493751501806,9.48708215095392,6.92345601972435,12.4507093815603,5.92997558636896,14.0922199434039,-0.0527065223554559,0
"Afr_penguin",8,"Lamberts.Bay",2003,18,0.156493751501806,17.2928966029267,12.571712552912,22.5287212386266,10.4523256404283,25.1328835860103,0.040075941698992,0
"Afr_penguin",8,"Lamberts.Bay",2004,22,0.156493751501806,20.3157234356638,14.5998423450775,26.5477946485971,12.6278360815946,30.0512413695342,0.0796473136413445,0
"Afr_penguin",8,"Lamberts.Bay",2005,10,0.156493751501806,10.4046369019602,7.55577692074616,13.8094447115655,6.3333038941277,15.3268154562377,-0.0396664697467632,0
"Afr_penguin",8,"Lamberts.Bay",2023,0.1,0.156493751501806,0.10057445913566,0.0711341958452303,0.13449534508776,0.0611468625561763,0.149962938559782,-0.00572815411180283,0
"Afr_penguin",8,"Malgas.Island",2001,55,0.156493751501806,55.5230273773727,41.2899035968957,72.8010395539287,34.0670344946773,80.8694238379433,-0.00946465716992861,0
"Afr_penguin",8,"Malgas.Island",2002,58,0.156493751501806,56.5913624536301,41.5802969137468,74.6579478993594,34.2743799903891,82.7900757286296,0.0245866438092115,0
"Afr_penguin",8,"Malgas.Island",2003,43,0.156493751501806,42.5414034381291,31.0208162384943,55.4610990946575,25.1116698907925,61.598193798482,0.0107223154424121,0
"Afr_penguin",8,"Malgas.Island",2004,28,0.156493751501806,28.6398334248281,20.6760648608514,37.1879818986939,17.5709637870372,42.3126914752609,-0.0225940157281235,0
"Afr_penguin",8,"Malgas.Island",2005,26,0.156493751501806,24.5607092384863,17.6423743764445,31.8402203110501,15.0052020805266,36.1072674823332,0.0569485573709665,0
"Afr_penguin",8,"Malgas.Island",2006,11,0.156493751501806,11.489728113192,8.32902239082793,15.0053760874046,7.12411849913609,17.0662722624499,-0.0435581558747553,0
"Afr_penguin",8,"Malgas.Island",2007,8,0.156493751501806,8.49686236160623,6.25015293698638,11.1489056299322,5.20756774743054,12.4465486567907,-0.0602554197410563,0
"Afr_penguin",8,"Malgas.Island",2008,12,0.156493751501806,12.1148387869193,8.73558466998321,15.7369189662031,7.51796135838391,17.8881062293154,-0.00952439749300726,0
