"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",8,"global",2001,"census","fit",62361.9453660873,54579.8209743565,71417.0505530735,NA,NA
"Afr_penguin",8,"global",2002,"census","fit",58191.3290990624,47413.3795512897,70793.0031317276,NA,NA
"Afr_penguin",8,"global",2003,"census","fit",48386.1506184674,41475.7862904895,55331.6452759458,NA,NA
"Afr_penguin",8,"global",2004,"census","fit",54158.9741931655,46527.3875721829,62307.6876280398,NA,NA
"Afr_penguin",8,"global",2005,"census","fit",46988.5238334929,40276.7053492146,53711.4348187346,NA,NA
"Afr_penguin",8,"global",2006,"census","fit",38276.0027321506,33509.3243235025,43525.1504783427,NA,NA
"Afr_penguin",8,"global",2007,"census","fit",30833.9993777015,26971.4153048298,34813.8900856057,NA,NA
"Afr_penguin",8,"global",2008,"census","fit",29267.5460287873,26027.1969960117,32457.3390027164,NA,NA
"Afr_penguin",8,"global",2009,"census","fit",25794.1050696004,23048.3151532363,28893.1642374067,NA,NA
"Afr_penguin",8,"global",2010,"census","fit",26567.7738792035,20954.1509839995,33297.9997044643,NA,NA
"Afr_penguin",8,"global",2011,"census","fit",25546.5258722142,22672.4567112409,28650.8601719101,NA,NA
"Afr_penguin",8,"global",2012,"census","fit",24222.6756438129,21761.2329695287,26984.6496703594,NA,NA
"Afr_penguin",8,"global",2013,"census","fit",24312.4509016738,21589.0025873486,27083.1037864286,NA,NA
"Afr_penguin",8,"global",2014,"census","fit",24510.0793397884,21753.168121023,27492.113914964,NA,NA
"Afr_penguin",8,"global",2015,"census","fit",24756.9309824299,21940.425085286,27416.7752705465,NA,NA
"Afr_penguin",8,"global",2016,"census","fit",22856.1388559593,20301.2454215517,25349.9706431566,NA,NA
"Afr_penguin",8,"global",2017,"census","fit",21683.4089123787,19397.3824596348,23903.6179061426,NA,NA
"Afr_penguin",8,"global",2018,"census","fit",20217.48391348,17147.6568498204,23306.2164568974,NA,NA
"Afr_penguin",8,"global",2019,"census","fit",17371.0972764546,15715.4313821138,19121.0067039426,NA,NA
"Afr_penguin",8,"global",2020,"census","fit",14359.4459063654,11858.7485627496,16913.4815492692,NA,NA
"Afr_penguin",8,"global",2021,"census","fit",11973.8766469135,10843.3975212553,13153.4832553696,NA,NA
"Afr_penguin",8,"global",2022,"census","fit",11297.9404554734,10204.2289332915,12449.5607242677,NA,NA
"Afr_penguin",8,"global",2023,"census","fit",9834.84472584542,8791.91773216432,10913.049324686,NA,NA
"Afr_penguin",8,"global",2024,"census","prj",9363.66309195176,8227.62502449813,10484.7364044964,NA,NA
"Afr_penguin",8,"global",2025,"census","prj",8947.36577208189,7722.68746378311,10137.8242445944,NA,NA
"Afr_penguin",8,"global",2026,"census","prj",8575.65165949551,7274.40067309781,9846.93296629922,NA,NA
"Afr_penguin",8,"global",2027,"census","prj",8238.86301163053,6905.51252736771,9644.16615959708,NA,NA
"Afr_penguin",8,"global",2028,"census","prj",7931.94095278503,6489.43997312312,9393.48993409308,NA,NA
"Afr_penguin",8,"global",2029,"census","prj",7650.12932868149,6099.0103469241,9169.11205862217,NA,NA
"Afr_penguin",8,"global",2030,"census","prj",7389.67424168926,5786.64903381059,9012.07502208328,NA,NA
"Afr_penguin",8,"global",2031,"census","prj",7147.19093558729,5460.51574466607,8840.8289391919,NA,NA
"Afr_penguin",8,"global",2032,"census","prj",6919.97324770083,5169.68311057095,8702.52849728795,NA,NA
"Afr_penguin",8,"Lamberts.Bay",2001,"census","fit",9.17747621779785,6.65833880183253,12.0474370603852,5.73964652738047,13.6451393752465
"Afr_penguin",8,"Lamberts.Bay",2002,"census","fit",9.48708215095392,6.92345601972435,12.4507093815603,5.92997558636896,14.0922199434039
"Afr_penguin",8,"Lamberts.Bay",2003,"census","fit",17.2928966029267,12.571712552912,22.5287212386266,10.4523256404283,25.1328835860103
"Afr_penguin",8,"Lamberts.Bay",2004,"census","fit",20.3157234356638,14.5998423450775,26.5477946485971,12.6278360815946,30.0512413695342
"Afr_penguin",8,"Lamberts.Bay",2005,"census","fit",10.4046369019602,7.55577692074616,13.8094447115655,6.3333038941277,15.3268154562377
"Afr_penguin",8,"Lamberts.Bay",2006,"census","fit",8.07397004499425,2.0506020544523,19.5726761497408,1.66457644695364,20.0025570246163
"Afr_penguin",8,"Lamberts.Bay",2007,"census","fit",6.2170998623449,0.516628194195342,20.3967383361216,0.616130223108492,21.2085719103126
"Afr_penguin",8,"Lamberts.Bay",2008,"census","fit",4.81255386387777,0.361927145131571,19.3408299628686,0.350151361780811,19.6100543311809
"Afr_penguin",8,"Lamberts.Bay",2009,"census","fit",3.70390124509556,0.178988607893272,16.9535629593894,0.185889232655048,17.4842465406051
"Afr_penguin",8,"Lamberts.Bay",2010,"census","fit",2.88077608727885,0.0897030109858772,14.6259256047725,0.101632690744987,15.0957012460755
"Afr_penguin",8,"Lamberts.Bay",2011,"census","fit",2.2166115986247,0.072069805293562,12.3181960772136,0.0689883679145602,12.7285899915872
"Afr_penguin",8,"Lamberts.Bay",2012,"census","fit",1.69431147900162,0.0328058159112821,10.186154996171,0.0434088053667356,10.3344300484815
"Afr_penguin",8,"Lamberts.Bay",2013,"census","fit",1.33170333506839,0.0277160099221268,8.41638211783219,0.0260368472950815,8.51510634187791
"Afr_penguin",8,"Lamberts.Bay",2014,"census","fit",1.01069094398054,0.0115145037863598,6.44816862380887,0.0142369560599503,6.6316580933441
"Afr_penguin",8,"Lamberts.Bay",2015,"census","fit",0.777282161876572,0.0161782220478254,5.00728296404414,0.0173369506254293,5.02789341134944
"Afr_penguin",8,"Lamberts.Bay",2016,"census","fit",0.613559764147817,0.0158313126431363,3.60691937848561,0.0122792613028874,3.7458281693183
"Afr_penguin",8,"Lamberts.Bay",2017,"census","fit",0.469148181608778,0.011200859364712,2.64437305328471,0.0113610235788211,2.70725959741588
"Afr_penguin",8,"Lamberts.Bay",2018,"census","fit",0.36033349730576,0.014202731378107,1.88940254396381,0.0160002617077931,1.92083328519613
"Afr_penguin",8,"Lamberts.Bay",2019,"census","fit",0.279604297238045,0.0152327125183298,1.31228075215248,0.0150129744595236,1.36579417289673
"Afr_penguin",8,"Lamberts.Bay",2020,"census","fit",0.217782288751792,0.0191555735567245,0.8747377065367,0.0156277431268779,0.898439945263406
"Afr_penguin",8,"Lamberts.Bay",2021,"census","fit",0.170574821120402,0.0187054058864844,0.550103573315838,0.0153016379247074,0.562355054356819
"Afr_penguin",8,"Lamberts.Bay",2022,"census","fit",0.130450784078862,0.0287574723796232,0.308348424703806,0.0275436363668697,0.321297568553415
"Afr_penguin",8,"Lamberts.Bay",2023,"census","fit",0.10057445913566,0.0711341958452303,0.13449534508776,0.0611468625561763,0.149962938559782
"Afr_penguin",8,"Lamberts.Bay",2024,"census","prj",0.0780559026607748,0.0494355692574965,0.111419035238141,0.0478115436959792,0.112754952173481
"Afr_penguin",8,"Lamberts.Bay",2025,"census","prj",0.0607171172609916,0.0302947028202896,0.0983323935775952,0.0314079826554835,0.101527171965851
"Afr_penguin",8,"Lamberts.Bay",2026,"census","prj",0.0471808373840117,0.0175157310048979,0.0893942028907906,0.0182632342746035,0.0910354938442956
"Afr_penguin",8,"Lamberts.Bay",2027,"census","prj",0.0367152855717666,0.0108769108778223,0.0834663478694982,0.0100225434774264,0.0830444185334618
"Afr_penguin",8,"Lamberts.Bay",2028,"census","prj",0.0285097915347013,0.00532656994413043,0.0754740626614589,0.00592039941528515,0.077126886963119
"Afr_penguin",8,"Lamberts.Bay",2029,"census","prj",0.0222725430478679,0.00302343920628095,0.0701302833740945,0.00310830882255895,0.0699122673341792
"Afr_penguin",8,"Lamberts.Bay",2030,"census","prj",0.0173353953841078,0.0011820158126078,0.0643916413426146,0.00119391743386644,0.0644414595694433
"Afr_penguin",8,"Lamberts.Bay",2031,"census","prj",0.0134560853101951,0.00077844059221932,0.0597096533400488,0.000647431054290904,0.0602178746538324
"Afr_penguin",8,"Lamberts.Bay",2032,"census","prj",0.0104446218504532,0.000229662360615649,0.0553861578155257,0.000388985430145296,0.0556149438228014
"Afr_penguin",8,"Malgas.Island",2001,"census","fit",55.5230273773727,41.2899035968957,72.8010395539287,34.0670344946773,80.8694238379433
"Afr_penguin",8,"Malgas.Island",2002,"census","fit",56.5913624536301,41.5802969137468,74.6579478993594,34.2743799903891,82.7900757286296
"Afr_penguin",8,"Malgas.Island",2003,"census","fit",42.5414034381291,31.0208162384943,55.4610990946575,25.1116698907925,61.598193798482
"Afr_penguin",8,"Malgas.Island",2004,"census","fit",28.6398334248281,20.6760648608514,37.1879818986939,17.5709637870372,42.3126914752609
"Afr_penguin",8,"Malgas.Island",2005,"census","fit",24.5607092384863,17.6423743764445,31.8402203110501,15.0052020805266,36.1072674823332
"Afr_penguin",8,"Malgas.Island",2006,"census","fit",11.489728113192,8.32902239082793,15.0053760874046,7.12411849913609,17.0662722624499
"Afr_penguin",8,"Malgas.Island",2007,"census","fit",8.49686236160623,6.25015293698638,11.1489056299322,5.20756774743054,12.4465486567907
"Afr_penguin",8,"Malgas.Island",2008,"census","fit",12.1148387869193,8.73558466998321,15.7369189662031,7.51796135838391,17.8881062293154
"Afr_penguin",8,"Malgas.Island",2009,"census","fit",19.0385903666805,14.0454573024276,24.9491889002037,11.6211064199206,28.1298106718593
"Afr_penguin",8,"Malgas.Island",2010,"census","fit",18.2982285241583,13.3186015205465,23.6563918682731,11.2069720453745,26.5087459659808
"Afr_penguin",8,"Malgas.Island",2011,"census","fit",39.0244289672452,28.6023040110021,51.1321368184402,24.9246699110108,57.6628182315821
"Afr_penguin",8,"Malgas.Island",2012,"census","fit",38.1335410106632,27.5114744187801,50.1058298275016,24.0732709373645,56.3166744702036
"Afr_penguin",8,"Malgas.Island",2013,"census","fit",22.5270829040396,16.4847551334855,29.2576605419906,14.3437149971575,33.2365452539134
"Afr_penguin",8,"Malgas.Island",2014,"census","fit",28.5333441608337,20.8828360959774,37.3704285781431,17.7816668476203,42.3634114737032
"Afr_penguin",8,"Malgas.Island",2015,"census","fit",21.1855013255,15.574795997596,27.6760625691061,13.1236763082866,31.0366219134806
"Afr_penguin",8,"Malgas.Island",2016,"census","fit",17.0767354108482,12.3910758314519,22.186486300065,10.5545269566034,25.0505059510312
"Afr_penguin",8,"Malgas.Island",2017,"census","fit",14.7561279994186,10.975671635119,19.3806629393797,9.08170443072431,21.6365053516229
"Afr_penguin",8,"Malgas.Island",2018,"census","fit",5.50369461087636,4.00374349772661,7.16174200525005,3.4420060359434,8.00642861786678
"Afr_penguin",8,"Malgas.Island",2019,"census","fit",5.65938260168441,4.07337293831684,7.29769412539142,3.4997406184823,8.24040358320819
"Afr_penguin",8,"Malgas.Island",2020,"census","fit",3.15360781804182,2.2943919326559,4.11253027898382,1.969406662817,4.64481939433153
"Afr_penguin",8,"Malgas.Island",2021,"census","fit",2.94268563719969,2.13664814605241,3.83455663048649,1.84018383208536,4.35300455288491
"Afr_penguin",8,"Malgas.Island",2022,"census","fit",2.23095533413958,1.65321168019533,2.95657270879607,1.39764367050377,3.32240154620824
"Afr_penguin",8,"Malgas.Island",2023,"census","fit",5.45005764666689,3.97142657465744,7.2883087913487,3.34385316320416,8.15090684400053
"Afr_penguin",8,"Malgas.Island",2024,"census","prj",4.57537572550396,3.18145124256719,6.26263566553863,3.07505019977373,6.36640182855372
"Afr_penguin",8,"Malgas.Island",2025,"census","prj",3.83909951790889,2.55798733242634,5.43357865247368,2.44498173538472,5.48108422008408
"Afr_penguin",8,"Malgas.Island",2026,"census","prj",3.22509566393428,2.08444759246531,4.76069189215193,2.03270914295145,4.78503918543731
"Afr_penguin",8,"Malgas.Island",2027,"census","prj",2.70436697043732,1.65314045306944,4.11154158645453,1.58318111609406,4.1382250545834
"Afr_penguin",8,"Malgas.Island",2028,"census","prj",2.26782235079537,1.31878833730606,3.5750403738693,1.22051610182222,3.56454073982138
"Afr_penguin",8,"Malgas.Island",2029,"census","prj",1.90052959832007,1.04937391698967,3.11336812166428,0.99669696691347,3.11570243158966
"Afr_penguin",8,"Malgas.Island",2030,"census","prj",1.59427062126095,0.823148496908238,2.70325287134127,0.764048808383283,2.67976435461361
"Afr_penguin",8,"Malgas.Island",2031,"census","prj",1.33857378005449,0.649118163448963,2.35192087765674,0.614338332228247,2.35809601631775
"Afr_penguin",8,"Malgas.Island",2032,"census","prj",1.12253106868074,0.505730953944974,2.03518156827856,0.492846195986481,2.0600492087197
"Afr_penguin",8,"Marcus.Island",2001,"census","fit",111.54037988287,81.2672243349016,145.32949415537,67.3601886900248,161.694127960247
"Afr_penguin",8,"Marcus.Island",2002,"census","fit",60.5590893018305,44.1152881089946,79.311081128135,37.7953117126436,89.7118980638786
"Afr_penguin",8,"Marcus.Island",2003,"census","fit",65.299512467364,48.2498496207395,85.6376268166139,39.5979822124276,96.0277766948101
