"pop.change","r.All.yrs","r.1GL","r.2GL","r.3GL"
-76.2256343124323,-0.0477442269306927,-0.0836128438291404,-0.0756722533929581,-0.0593366163019633
-82.7828308980257,-0.0419675682062683,-0.0811608481536075,-0.0623764418126322,-0.054674809615932
-79.2843092190626,-0.0713994535208062,-0.0684974475589293,-0.0977309296727409,-0.0790519083684913
-82.1146859142553,-0.0692254403418469,-0.138209991976671,-0.114074202660797,-0.0615103769144527
-78.2170275227247,-0.0508026291889045,-0.10253007244712,-0.100205010387756,-0.0608756059946529
-76.4368754377233,-0.074864612899499,-0.0849939962464727,-0.101495753725266,-0.0794963584683792
-81.775259825809,-0.0920945308598986,-0.11307428776805,-0.115252514167856,-0.0920945308598986
-81.8116667869603,-0.0498986780688249,-0.106491322476075,-0.07026863834606,-0.0613479485621644
-77.0653340337387,-0.0631282216983307,-0.0570102665529602,-0.0660410484772829,-0.0501194744284703
-78.0759090962879,-0.0648763615447487,-0.114747801387099,-0.0959439561941524,-0.0746923597043567
-75.2428105310181,-0.070829206484551,-0.0911740756527406,-0.103713938816147,-0.0666409283143725
-80.0169011692572,-0.0589904606933853,-0.102750726027739,-0.0729680399223351,-0.0616430934003631
-75.3160584661211,-0.0513688431373289,-0.0993799370828086,-0.0993799370828086,-0.069806420447331
-75.967138677574,-0.0555594451114247,-0.0706168190816667,-0.0706168190816667,-0.0526954099501449
-79.9899859240711,-0.0591168587677435,-0.124736723201678,-0.0731293594121754,-0.0612183280147907
-81.2312261670766,-0.0646604725640891,-0.0954176187908073,-0.0954176187908073,-0.0655829074616641
-81.2179882037122,-0.0518379329383292,-0.0531223152563856,-0.0592601481415578,-0.0592601481415578
-74.4783194149921,-0.0449825995125765,-0.0618182704407184,-0.0560421403288789,-0.0509699092134737
-75.5318526607917,-0.0723090968537372,-0.111434043323049,-0.0887711679430963,-0.0775082693255209
-80.9163757210139,-0.0652255061604476,-0.095200825815434,-0.0929627219840379,-0.0670441782817957
-83.774246495324,-0.0714218309547316,-0.0949269473054359,-0.0755389186545301,-0.0714218309547316
-73.4262026205517,-0.0428047103973661,-0.0837115811716798,-0.0741595890305655,-0.0439285514624999
-77.7120523352972,-0.0464694131037566,-0.0696745664650003,-0.0820261554416692,-0.0528946010704994
-76.8740007515752,-0.00908747842423718,-0.0138927186244899,-0.0270391432983308,7.33385245910156e-05
-80.0494987242185,-0.0405451204854721,-0.0956967598099414,-0.0956967598099414,-0.0501455143287828
-77.5681529917364,-0.0370264234310715,-0.107286960330533,-0.0622458229598832,-0.0418816489895608
-78.1943437827393,-0.0522050078193059,-0.0866882260978921,-0.0884259559829133,-0.0428746052227851
-81.364170221792,-0.0947269663125683,-0.0905380165892611,-0.0991045992891175,-0.0947269663125683
-78.6300224502974,-0.0607360521004603,-0.0781527043727346,-0.0934317578194834,-0.0670913521448187
-79.5949310429301,-0.0163880726895762,-0.0485248969741994,-0.076593465159803,-0.031296723043571
-82.4740343782051,-0.0632625387057271,-0.10967409431476,-0.105568110369886,-0.0733791364101366
-78.2817796434644,-0.0646390017371017,-0.0601676550020569,-0.0812132812128503,-0.0599607861930984
-71.9610484842059,-0.0560405294479036,-0.0946647766896778,-0.0938273525153468,-0.0566834468638229
-78.7369292537389,-0.0104003857162489,-0.0775499429009017,-0.0775499429009017,-0.0215405113341687
-79.4557590749114,-0.0399638038028902,-0.0641601164253682,-0.0399754895237541,-0.0274851320394172
-79.9381364619583,-0.0667742247941243,-0.0969223500750394,-0.0836874350475245,-0.0714633199223904
-74.7838533862603,-0.0529115945169547,-0.118222752974524,-0.0925295170089306,-0.0348681712223344
-74.9013038409787,-0.0400448665745357,-0.0768471333116976,-0.0596445861875612,-0.0400448665745357
-81.6952070683131,-0.0462001289214298,-0.0682336653650264,-0.0909461374125131,-0.0462001289214298
-78.1276527315206,-0.0488966419266461,-0.0937901143604245,-0.0833945856726812,-0.0562897669355591
-78.5002051455304,-0.0720911156246,-0.121490975758995,-0.103174404479112,-0.0720911156246
-73.5618776924442,-0.0454156169639894,-0.0668512674101702,-0.0644877226100178,-0.0456800721728801
-73.6908310396975,-0.0317382094165382,-0.0741041285020732,-0.0741041285020732,-0.0362613740723248
-89.3145570777779,-0.0571622841014143,-0.0957561064316446,-0.0822358910417664,-0.076827721512589
-78.7894708499663,-0.0778718585490514,-0.090531009750551,-0.103282033848059,-0.0778718585490514
-79.1947507841064,-0.0443892544497535,-0.0992733484451556,-0.0431810106539334,-0.0443892544497535
-81.6441334073537,-0.0280096519163537,-0.113305478192224,-0.0789280655593911,-0.0513490600782447
-75.9013141059111,-0.0649658016750259,-0.121271462467087,-0.121271462467087,-0.0649658016750259
-78.9461207319822,-0.0601795742777638,-0.068351793761142,-0.068351793761142,-0.0601795742777638
-81.5178744295853,-0.0220874715484731,-0.138657756225356,-0.11726470040646,-0.0685604827169293
-79.558891603114,-0.0584684894888916,-0.0751398472621645,-0.0815132818904845,-0.0587729154091967
-81.2310861379972,-0.0712491442150078,-0.114715702709514,-0.106463125443933,-0.102360116656647
-80.1048217421167,-0.0606482896545613,-0.063682528026404,-0.0748588781442265,-0.0577091092779396
-78.446140731078,-0.0348466136756143,-0.0855768730146735,-0.0763084429970018,-0.046132878742176
-75.4862252342267,-0.0523149094811064,-0.0648904908413233,-0.0582886211757234,-0.0450107906254518
-75.3537550634361,-0.0263821029278981,-0.0928089037600461,-0.0988574787057868,-0.0330489309370705
-78.149646829596,-0.0567899032386112,-0.0821466170073091,-0.0568157836577496,-0.0549586939302156
-78.6166359178553,-0.0472803104700104,-0.097490856786612,-0.0679674491097968,-0.053221647936966
-80.6475652538061,-0.0428929985276127,-0.0925249523913649,-0.0570359162916372,-0.0524435421991827
-76.6189893492412,-0.0229083605928269,-0.100018163440008,-0.0617104314145687,-0.0336951887815475
-79.6752522898687,-0.0576891931169063,-0.061423735130516,-0.0870873439070259,-0.0576891931169063
-79.4122321301979,-0.0615078596416145,-0.129499398683054,-0.103128991775275,-0.0947752854665209
-74.5248870694822,-0.0116821495037875,-0.0372610197040801,-0.0788938797272598,-0.0372610197040801
