"assessment","scenario","name","yr","Type","estimation","mu","lci","uci","lpp","upp"
"Afr_penguin",3,"global",1996,"census","fit",41678.7401883729,29923.2000829852,56045.3460542004,NA,NA
"Afr_penguin",3,"global",1997,"census","fit",40297.9390391662,28147.2662773373,56476.3557883684,NA,NA
"Afr_penguin",3,"global",1998,"census","fit",42017.9587996409,30338.2044076758,56053.1585569102,NA,NA
"Afr_penguin",3,"global",1999,"census","fit",48278.7796820632,42348.639417053,54849.8792070122,NA,NA
"Afr_penguin",3,"global",2000,"census","fit",52954.3942688673,46335.3706334453,60107.8609833124,NA,NA
"Afr_penguin",3,"global",2001,"census","fit",61068.1258385475,53525.0771263274,69681.8316602644,NA,NA
"Afr_penguin",3,"global",2002,"census","fit",58004.4033369756,47167.7552718119,69784.9555309595,NA,NA
"Afr_penguin",3,"global",2003,"census","fit",48458.11885753,41720.3347961632,55319.7164507678,NA,NA
"Afr_penguin",3,"global",2004,"census","fit",54129.9440458928,46884.4401819174,62545.2251403636,NA,NA
"Afr_penguin",3,"global",2005,"census","fit",46948.1886863855,40294.2341100962,53962.7873688514,NA,NA
"Afr_penguin",3,"global",2006,"census","fit",38216.3953907713,33523.1097863591,43213.2438604819,NA,NA
"Afr_penguin",3,"global",2007,"census","fit",30857.5911528702,27017.2047454908,34879.7175465146,NA,NA
"Afr_penguin",3,"global",2008,"census","fit",29211.1879046387,26056.3766843201,32608.0447888069,NA,NA
"Afr_penguin",3,"global",2009,"census","fit",25843.0044932989,23007.0348060917,28656.7958368984,NA,NA
"Afr_penguin",3,"global",2010,"census","fit",26632.6447260572,20989.0792795801,33196.3354274937,NA,NA
"Afr_penguin",3,"global",2011,"census","fit",25571.0667615172,22511.2913297323,28520.3187537697,NA,NA
"Afr_penguin",3,"global",2012,"census","fit",24229.5669935104,21542.0340704808,26736.1799803346,NA,NA
"Afr_penguin",3,"global",2013,"census","fit",24304.92323906,21651.3231019616,27088.9133672736,NA,NA
"Afr_penguin",3,"global",2014,"census","fit",24504.8004153667,21742.7353507258,27340.4280151571,NA,NA
"Afr_penguin",3,"global",2015,"census","fit",24728.0537292899,22086.5043949857,27441.8631655715,NA,NA
"Afr_penguin",3,"global",2016,"census","fit",22854.6892950738,20430.5539075592,25421.5158811869,NA,NA
"Afr_penguin",3,"global",2017,"census","fit",21664.0513866891,19458.0304545775,23980.2822556437,NA,NA
"Afr_penguin",3,"global",2018,"census","fit",20195.3114858641,17430.3962604143,23295.5733753072,NA,NA
"Afr_penguin",3,"global",2019,"census","fit",17363.1247933249,15685.7427064928,19067.5045891539,NA,NA
"Afr_penguin",3,"global",2020,"census","fit",14369.1577110311,12180.3298839066,16910.5442596364,NA,NA
"Afr_penguin",3,"global",2021,"census","fit",11968.7047968362,10828.1541666552,13133.858162085,NA,NA
"Afr_penguin",3,"global",2022,"census","fit",11271.4266207201,10145.7687298393,12379.2011850454,NA,NA
"Afr_penguin",3,"global",2023,"census","fit",9677.3708461874,8666.9253470434,10709.3711291214,NA,NA
"Afr_penguin",3,"global",2024,"census","prj",9223.44826609182,8151.60910049377,10338.6909453543,NA,NA
"Afr_penguin",3,"global",2025,"census","prj",8823.55099330067,7638.16155447369,10006.5307087914,NA,NA
"Afr_penguin",3,"global",2026,"census","prj",8467.63056983248,7268.98048820934,9809.42853793679,NA,NA
"Afr_penguin",3,"global",2027,"census","prj",8147.52797572199,6831.53629336984,9543.73880370964,NA,NA
"Afr_penguin",3,"Lamberts.Bay",1996,"census","fit",20.5645003347076,14.9997796537348,26.8032689807821,12.832294503956,30.0712182015562
"Afr_penguin",3,"Lamberts.Bay",1997,"census","fit",22.8925632927428,16.8439889649108,30.0676242058545,13.9155411087404,33.4048308413609
"Afr_penguin",3,"Lamberts.Bay",1998,"census","fit",24.792041695682,18.0753235027257,32.2142899663407,15.5543761317752,36.8771577316245
"Afr_penguin",3,"Lamberts.Bay",1999,"census","fit",11.6900166816371,8.77453650515295,15.3720897109871,7.29714974520081,16.9640840580628
