"assessment","scenario","name","year","obs","obs.err","hat","lci","uci","lpp","upp","residual","retro.peels"
"Afr_penguin",3,"Lamberts.Bay",1996,20,0.155920865688425,20.5645003347076,14.9997796537348,26.8032689807821,12.832294503956,30.0712182015562,-0.0278340309553995,0
"Afr_penguin",3,"Lamberts.Bay",1997,23,0.155920865688425,22.8925632927428,16.8439889649108,30.0676242058545,13.9155411087404,33.4048308413609,0.00468210515249501,0
"Afr_penguin",3,"Lamberts.Bay",1998,27,0.155920865688425,24.792041695682,18.0753235027257,32.2142899663407,15.5543761317752,36.8771577316245,0.0853141637002719,0
"Afr_penguin",3,"Lamberts.Bay",1999,11,0.155920865688425,11.6900166816371,8.77453650515295,15.3720897109871,7.29714974520081,16.9640840580628,-0.0608399296851969,0
"Afr_penguin",3,"Lamberts.Bay",2000,10,0.155920865688425,10.0863360123269,7.50693837629903,13.1800951371139,6.27060406609683,14.8518056611861,-0.00859654483161343,0
"Afr_penguin",3,"Lamberts.Bay",2001,9,0.155920865688425,9.10544316495229,6.68071353011373,11.8571342747299,5.80301896314917,13.4222307304599,-0.0116478073609385,0
"Afr_penguin",3,"Lamberts.Bay",2002,9,0.155920865688425,9.53511521712405,6.92849466892539,12.4813380061213,5.93853310066616,14.0674355326362,-0.0577567452429522,0
"Afr_penguin",3,"Lamberts.Bay",2003,18,0.155920865688425,17.191321103107,12.5955599661278,22.339014077428,10.3730923134426,25.0385384827974,0.0459670884522967,0
"Afr_penguin",3,"Lamberts.Bay",2004,22,0.155920865688425,20.2529495510691,14.8177791072317,26.2948410528929,13.0570801283756,30.2425886978327,0.0827420135697761,0
"Afr_penguin",3,"Lamberts.Bay",2005,10,0.155920865688425,10.3895323639611,7.48500239864871,13.837893177831,6.3409303352236,15.3546541821822,-0.0382137028232528,0
"Afr_penguin",3,"Lamberts.Bay",2023,0.1,0.155920865688425,0.100801824594311,0.071809492839635,0.133821880755002,0.0629571348238857,0.151758379797541,-0.00798627061939117,0
"Afr_penguin",3,"Malgas.Island",1996,71,0.155920865688425,69.0598274680133,50.2257976144567,89.4511096686514,42.4587253759292,100.630148413176,0.0277066833737383,0
"Afr_penguin",3,"Malgas.Island",1997,43,0.155920865688425,46.0808759504098,34.0230336621987,60.0790008011537,29.1007146349834,68.0533058883351,-0.0691979098538886,0
"Afr_penguin",3,"Malgas.Island",1998,61,0.155920865688425,59.8732932491704,43.7482725819424,77.4027686084675,36.7444036752623,87.1089335097038,0.0186433140815758,0
"Afr_penguin",3,"Malgas.Island",1999,67,0.155920865688425,64.6259443940022,47.4585106934966,84.5130885401073,39.7214623441301,94.0589653212262,0.036076673222305,0
"Afr_penguin",3,"Malgas.Island",2000,48,0.155920865688425,49.7986220358046,37.2963547610388,65.0997843864843,32.0667690960442,74.2852600144099,-0.0367863027761315,0
"Afr_penguin",3,"Malgas.Island",2001,55,0.155920865688425,54.5326606036155,40.7365404975352,71.8383191277523,34.6070507056064,80.2735717596051,0.00853338592754538,0
"Afr_penguin",3,"Malgas.Island",2002,58,0.155920865688425,56.0489635765243,41.4889278839168,72.9649283747197,34.9750263832006,82.2450819994013,0.0342173522514102,0
"Afr_penguin",3,"Malgas.Island",2003,43,0.155920865688425,42.4963493749877,31.5421618889405,55.5001014553706,26.4890727196016,62.5247423347444,0.0117819405116686,0
"Afr_penguin",3,"Malgas.Island",2004,28,0.155920865688425,28.6742963778355,21.0300082725291,37.3675793977219,18.199766097055,41.9012857016179,-0.0237966147130351,0
"Afr_penguin",3,"Malgas.Island",2005,26,0.155920865688425,24.4489882562692,17.8987829811917,31.7033462227041,15.2607934329507,36.1566094596361,0.0615077030684716,0
"Afr_penguin",3,"Malgas.Island",2006,11,0.155920865688425,11.514088658306,8.52450939675217,15.0401216863724,7.08056120860181,16.8412568886936,-0.0456761134695514,0
"Afr_penguin",3,"Malgas.Island",2007,8,0.155920865688425,8.52165508322284,6.22290089138878,11.1119288690336,5.36162844228206,12.6138452371999,-0.0631690388898609,0
"Afr_penguin",3,"Malgas.Island",2008,12,0.155920865688425,12.1553528205021,8.96731343490851,15.8711127665315,7.56622889508122,17.7317465618464,-0.0128629843380974,0
"Afr_penguin",3,"Malgas.Island",2009,20,0.155920865688425,19.0781655475195,14.2860666617919,25.1398148369421,11.8018498948291,27.7526853285422,0.04718775746431,0
"Afr_penguin",3,"Malgas.Island",2010,17,0.155920865688425,18.3622001237797,13.5716359072945,24.0024382783383,11.6249993499338,27.1718404975912,-0.0770808664066691,0
"Afr_penguin",3,"Malgas.Island",2011,42,0.155920865688425,38.8095369886454,29.0842094017045,50.8609974314108,24.4208362798263,57.1655428800453,0.079003603181258,0
"Afr_penguin",3,"Malgas.Island",2012,40,0.155920865688425,38.0312182721322,27.9961447368337,49.2016255223664,24.2572110381592,56.221350013697,0.0504720981843065,0
"Afr_penguin",3,"Malgas.Island",2013,21,0.155920865688425,22.6778848696862,16.6897521210437,29.4168126982216,13.8128444296582,33.0355230867955,-0.0768677770731578,0
"Afr_penguin",3,"Malgas.Island",2014,30,0.155920865688425,28.3661453716998,20.7775850849213,36.881647971226,17.1973815129812,40.957592559923,0.056001011945654,0
"Afr_penguin",3,"Malgas.Island",2015,21,0.155920865688425,21.1908892751872,15.5897426561127,27.6603430768023,13.4817011148534,31.425745480596,-0.00904890041463169,0
"Afr_penguin",3,"Malgas.Island",2016,17,0.155920865688425,17.0691152254932,12.5530898175209,22.2832863756321,10.6040283102505,24.8763008449051,-0.00405735927400919,0
"Afr_penguin",3,"Malgas.Island",2017,16,0.155920865688425,14.7175337270675,10.6602386991751,19.1045709574915,9.30416868589934,21.9315750397338,0.0835491686919236,0
"Afr_penguin",3,"Malgas.Island",2018,5,0.155920865688425,5.52869080745387,4.10370680989018,7.2870558583961,3.39740684892534,8.07757766084131,-0.100513131392707,0
"Afr_penguin",3,"Malgas.Island",2019,6,0.155920865688425,5.63285559759275,4.11506844579222,7.29667661898015,3.57232182554094,8.3690643060775,0.0631429447243483,0
"Afr_penguin",3,"Malgas.Island",2020,3,0.155920865688425,3.16751739354843,2.35683392382384,4.18659092574867,1.95344675937718,4.64373287154214,-0.0543358357844093,0
"Afr_penguin",3,"Malgas.Island",2021,3,0.155920865688425,2.95045849541039,2.18230891647226,3.88760848211924,1.86722213164726,4.34013998560858,0.0166517082201425,0
"Afr_penguin",3,"Malgas.Island",2022,2,0.155920865688425,2.25073986760142,1.68452100761886,2.96872869777331,1.38909829364708,3.28965350647751,-0.118111811648709,0
"Afr_penguin",3,"Malgas.Island",2023,6,0.155920865688425,5.45230318809209,3.94992832308929,7.18467824841337,3.35424463845845,8.05172764902326,0.0957213465048858,0
"Afr_penguin",3,"Marcus.Island",1996,99,0.155920865688425,99.4016180194079,73.7698878402154,129.585894631354,62.6520055604874,145.591820200878,-0.00404854125670262,0
"Afr_penguin",3,"Marcus.Island",1997,73,0.155920865688425,77.9989098406758,57.657877450662,101.438349170486,49.015327960002,115.051386210886,-0.0662354090419379,0
"Afr_penguin",3,"Marcus.Island",1998,122,0.155920865688425,116.66159762565,85.692176333302,151.568582690877,73.6237424932661,172.074126950315,0.0447436287848406,0
"Afr_penguin",3,"Marcus.Island",1999,116,0.155920865688425,114.357923025613,84.1683278447897,148.94885240181,71.7562790240267,168.532114472692,0.0142569855379486,0
"Afr_penguin",3,"Marcus.Island",2000,96,0.155920865688425,98.4100712820089,71.9358085346369,128.601831303729,60.2429737188018,143.337342329252,-0.0247949577798439,0
"Afr_penguin",3,"Marcus.Island",2001,114,0.155920865688425,106.873043708129,77.4982648995705,138.114196359669,65.6234356591869,157.76320295677,0.0645568257904392,0
"Afr_penguin",3,"Marcus.Island",2002,57,0.155920865688425,61.005083389637,45.0909647537852,79.5392493091368,38.9230752353114,90.2555765254281,-0.0679059271229985,0
"Afr_penguin",3,"Marcus.Island",2003,65,0.155920865688425,65.359478805242,48.8639433088584,85.7857433182504,40.7205505064788,96.5604015739846,-0.00551520640831349,0
"Afr_penguin",3,"Marcus.Island",2004,78,0.155920865688425,74.6044341132099,54.1608224617063,96.3301728960946,46.4993151220147,109.542444052725,0.0445088827313977,0
"Afr_penguin",3,"Marcus.Island",2005,53,0.155920865688425,52.7405888966318,38.3431546189845,68.5543090140951,32.006828974596,75.926518129249,0.00490656665534628,0
"Afr_penguin",3,"Marcus.Island",2006,33,0.155920865688425,35.997810206915,26.4925389864058,46.8155854095622,22.1809856314966,52.414158544265,-0.0869505475538617,0
"Afr_penguin",3,"Marcus.Island",2007,59,0.155920865688425,56.8525827539221,41.691382006948,73.9049591269146,35.2615041990314,83.4278457985482,0.0370757937134787,0
"Afr_penguin",3,"Marcus.Island",2008,64,0.155920865688425,60.8798866612969,44.7395165700632,79.1402045836999,37.646880879357,89.6532722363857,0.0499802314818094,0
"Afr_penguin",3,"Marcus.Island",2009,41,0.155920865688425,40.4143380226346,29.9265564259043,52.8235760568708,25.0253022544396,59.0015593657167,0.0143874431495004,0
"Afr_penguin",3,"Marcus.Island",2010,21,0.155920865688425,22.5780951519259,16.4868388577959,29.2118672186548,13.8431687360681,32.9967077066017,-0.0724577574717369,0
"Afr_penguin",3,"Marcus.Island",2011,28,0.155920865688425,25.6595274600608,18.877890839382,33.5259898322267,15.6551791566292,37.5449208682437,0.0872895665874913,0
"Afr_penguin",3,"Marcus.Island",2012,11,0.155920865688425,12.4280904557229,9.07058947662963,16.2597189552585,7.62060702820501,18.2352169728845,-0.122063997087253,0
"Afr_penguin",3,"Marcus.Island",2013,23,0.155920865688425,20.258772236414,14.5192867150504,26.236482964609,12.4005303071684,29.6383542413565,0.126906319319322,0
"Afr_penguin",3,"Marcus.Island",2014,9,0.155920865688425,9.72934796390271,7.14738211676639,12.6567530904742,5.9513709938201,14.2131705135057,-0.0779223036565861,0
"Afr_penguin",3,"Marcus.Island",2015,10,0.155920865688425,10.455514223468,7.66629127126833,13.580216766911,6.67243698673541,15.6056192516765,-0.0445444231311702,0
"Afr_penguin",3,"Marcus.Island",2016,20,0.155920865688425,17.6181241820199,12.8445126425226,22.9176671423182,10.4601909842491,25.7222714722499,0.126804118303425,0
"Afr_penguin",3,"Marcus.Island",2018,4,0.155920865688425,4.00055784166204,2.84467464710974,5.21233990658248,2.40781718888155,5.84755495631377,-0.000139450691809762,0
"Afr_penguin",3,"Marcus.Island",2023,0.1,0.155920865688425,0.105072958936662,0.0749898217916377,0.139970608140063,0.0636159890291997,0.154738145595057,-0.0494847698908374,0
"Afr_penguin",3,"Jutten.Island",1996,779,0.155920865688425,797.83702391666,592.239608273918,1040.00794961754,493.480949806096,1174.96093979144,-0.0238933000402577,0
"Afr_penguin",3,"Jutten.Island",1997,947,0.155920865688425,934.018247419116,699.088461425866,1216.32580624887,590.419248150205,1366.65007019722,0.0138031182967753,0
"Afr_penguin",3,"Jutten.Island",1998,962,0.155920865688425,941.484246548046,688.502716853845,1233.76880913947,576.880752152497,1376.18121395288,0.0215568349994619,0
"Afr_penguin",3,"Jutten.Island",1999,759,0.155920865688425,789.430875470587,573.729247075609,1024.46205312169,487.947378477714,1142.724392912,-0.0393104976481577,0
"Afr_penguin",3,"Jutten.Island",2000,898,0.155920865688425,913.180374788837,664.245545875435,1192.4556061028,568.037900198331,1346.63688900211,-0.0167633555277238,0
"Afr_penguin",3,"Jutten.Island",2001,1338,0.155920865688425,1267.65597163421,934.132582502514,1651.30540024409,778.453261525832,1837.88969531625,0.0540064582496695,0
"Afr_penguin",3,"Jutten.Island",2002,1042,0.155920865688425,1032.6956220234,757.422625307632,1347.03913902913,654.932401622494,1538.7562417509,0.00896945099480462,0
"Afr_penguin",3,"Jutten.Island",2003,719,0.155920865688425,748.359017681797,553.318848624732,978.862549334703,470.863553469138,1098.5277023108,-0.0400214752674257,0
"Afr_penguin",3,"Jutten.Island",2004,848,0.155920865688425,831.326310569422,609.167451633126,1084.62840477008,525.748185986221,1225.08105860883,0.0198582458466241,0
"Afr_penguin",3,"Jutten.Island",2005,801,0.155920865688425,766.272582811064,566.450372057665,1003.3332105394,486.248665887,1139.97432967368,0.0443229883943932,0
"Afr_penguin",3,"Jutten.Island",2006,435,0.155920865688425,448.835524919408,333.706830993823,586.938979593932,280.497196124574,655.123444530121,-0.0313104753334583,0
"Afr_penguin",3,"Jutten.Island",2007,329,0.155920865688425,354.597930704097,262.390757217523,467.683848751888,218.761499428295,521.415574118735,-0.0749268072798666,0
"Afr_penguin",3,"Jutten.Island",2008,669,0.155920865688425,610.022168064586,451.964676349583,793.611613092598,376.840729710839,890.944680714604,0.0922887625317079,0
"Afr_penguin",3,"Jutten.Island",2009,408,0.155920865688425,413.565166255479,303.685988152076,537.569649536161,255.642007540189,601.732760809395,-0.0135479243909593,0
"Afr_penguin",3,"Jutten.Island",2010,295,0.155920865688425,309.139893679861,226.823253703643,401.881600272938,192.340622353036,455.923857456894,-0.046818548461995,0
"Afr_penguin",3,"Jutten.Island",2011,386,0.155920865688425,369.836445681285,276.618581248816,487.728082194806,227.584196662017,542.933422151871,0.0427765002536971,0
"Afr_penguin",3,"Jutten.Island",2012,292,0.155920865688425,294.009698006989,216.861771008412,382.352395008205,180.059085321143,426.290696255719,-0.00685895094469124,0
"Afr_penguin",3,"Jutten.Island",2013,253,0.155920865688425,247.551747615434,182.977378046543,324.441916425944,153.866789457325,361.697872343549,0.0217698472987395,0
"Afr_penguin",3,"Jutten.Island",2014,159,0.155920865688425,164.012191946632,119.662523249109,213.797523964419,101.443124106117,241.752325761326,-0.0310365639788017,0
"Afr_penguin",3,"Jutten.Island",2015,151,0.155920865688425,150.918702327202,110.72053275181,195.910829851158,95.2615523311105,222.537358159727,0.00053854017082422,0
"Afr_penguin",3,"Jutten.Island",2016,137,0.155920865688425,137.115564491504,100.977835154962,179.642566423039,85.5492558660555,201.856698078416,-0.000843180857424741,0
"Afr_penguin",3,"Jutten.Island",2017,130,0.155920865688425,124.558655617444,92.3863416308787,161.242471959684,77.6139479779264,181.555099436656,0.0427577160400761,0
