"pop.change","r.All.yrs","r.1GL","r.2GL"
-86.8647344784707,-0.0674772470747946,-0.0958620695423393,-0.0674772470747946
-89.0000424030803,-0.0831612278642808,-0.0912639968543258,-0.076481877562899
-84.1291963880322,-0.0724460573852577,-0.0795258150208014,-0.0724460573852577
-84.940331193167,-0.0735229728403688,-0.104663337432711,-0.0832908528276857
-80.8387141250264,-0.0288888396873572,-0.0531382878243214,-0.0531382878243214
-85.264597625513,-0.0387606005345011,-0.0583517995170748,-0.0483933126977112
-88.0814658013471,-0.090309680427219,-0.101478647102127,-0.090309680427219
-86.3378596928248,-0.06667661941567,-0.0698084840406992,-0.0698084840406992
-88.4179701892367,-0.0717924232224476,-0.0840323702383063,-0.0717924232224476
-83.0576395236203,-0.0823171916096817,-0.0570902798186754,-0.0823171916096817
-84.6422292235949,-0.0689703998917146,-0.0938256111328597,-0.0902515848621483
-86.1030052613993,-0.0585600560509505,-0.0984857226489444,-0.0608714741925507
-84.8763192937395,-0.0670386177274054,-0.0834427707387766,-0.0670386177274054
-85.2451312778873,-0.0848225360325117,-0.136409265120885,-0.109854624414147
-86.2767747402848,-0.0742355612885719,-0.0905597586786646,-0.0742355612885719
-82.3921006802001,-0.055027266135971,-0.055027266135971,-0.0607107578464632
-85.9239130983127,-0.0700860754738102,-0.0926650693711739,-0.088399145545857
-84.6941679940586,-0.0810541725966925,-0.0551588507435667,-0.0810541725966925
-84.7438074733095,-0.0159855966853559,-0.0897445000995978,-0.0570325614239557
-87.4330982045496,-0.077089532097645,-0.101698751946055,-0.077089532097645
-84.9041033835665,-0.088427263616369,-0.108969078634154,-0.0986362781174153
-88.6627291777277,-0.0925104273353803,-0.130074368770313,-0.112690859784355
-87.4770536096362,-0.0848796862192298,-0.0965517818298256,-0.122325891545226
-82.7596090508602,-0.0538774129703539,-0.055229114692338,-0.0538774129703539
-85.9251220324062,-0.0652396652093392,-0.0713641459294196,-0.0717015150972111
-84.5276933160126,-0.0441174337227173,-0.045550568484634,-0.0671125444994969
-86.7989337934652,-0.0547575971381864,-0.0831721056778711,-0.0736110388832545
-83.8192581969014,-0.0565247503595971,-0.0565247503595971,-0.0565247503595971
-88.1578939750756,-0.0805101547571372,-0.0831060860411732,-0.0805101547571372
-82.3093911941207,-0.0672187200276078,-0.058972810563815,-0.0672187200276078
-83.2721386273978,-0.0554098975808861,-0.0659391507642724,-0.0659391507642724
-87.3898954352195,-0.0462069626120725,-0.135081897261434,-0.055111730362138
-86.2620076128518,-0.0261087080810132,-0.0652079197373512,-0.0652079197373512
-82.7627581663468,-0.0817314136392611,-0.0857724658454693,-0.0854629580495212
-86.4779136549127,-0.0675923992759717,-0.105353727455568,-0.0939146170099949
-84.372923973787,-0.038820926106788,-0.0789873866781168,-0.0586491449376947
-84.371420373254,-0.0614213728577253,-0.0614213728577253,-0.0614213728577253
-82.3966990273427,-0.059040972050215,-0.0450176187395828,-0.0645858926410785
-85.069661134623,-0.105828915603635,-0.113655706603655,-0.113655706603655
-88.6816764234593,-0.0524604261343802,-0.0928084358454173,-0.0758927462066525
-86.3860269314414,-0.0754372516677604,-0.109391153045163,-0.0771566400535786
-85.6688731595759,-0.0313021391784538,-0.0579228713389401,-0.0432557492470025
-87.0705689388629,-0.0537202796126373,-0.0675468220875945,-0.0675468220875945
-86.1648196547462,-0.027218809215479,-0.116063723922473,-0.0689096255433999
-81.4323703469441,-0.0526432497443272,-0.0229103350410185,-0.0526432497443272
-86.443108687562,-0.0375166923735328,-0.104995865620178,-0.0677145168421838
-87.1695053330967,-0.089681903780658,-0.0710466127069624,-0.0951351753861323
-84.2524720719702,-0.0895648579228592,-0.105952969187147,-0.105476533433837
-86.0367348685057,-0.0800328987145793,-0.0822281184164098,-0.0901659248318447
-87.7661622245281,-0.0643193251099889,-0.0963256044000778,-0.0643193251099889
-84.4775487284415,-0.0750798194542135,-0.059201947778929,-0.0780205151020077
-85.264763275475,-0.100042841712647,-0.100042841712647,-0.11046852121589
-79.7561878561163,-0.0344209218704661,-0.0615816343587765,-0.065076310616953
-88.4578585335997,-0.0862988047579867,-0.108289319326293,-0.0889915567534745
-86.4396208824025,-0.0698734803617134,-0.109896566372439,-0.0698734803617134
-86.1886383503996,-0.0879669742720237,-0.0879669742720237,-0.0948003754812339
-86.4718833446433,-0.0599001460568322,-0.111767370223973,-0.0830747648318306
-83.7528380203965,-0.0833160225795391,-0.0915477330145977,-0.0833160225795391
-86.0917397512773,-0.0738959605757676,-0.0884286680743163,-0.0759107369228156
-83.914265369553,-0.0788743097076701,-0.0881827123844365,-0.0788743097076701
-87.0766046798027,-0.0946212626123657,-0.101564960753213,-0.0989700982289436
-86.0938581726275,-0.118453844161802,-0.131577046052199,-0.12993550578013
-86.3566214859681,-0.0685907450852294,-0.0525577399113111,-0.0685907450852294
-87.6600354101347,-0.0462563979505912,-0.091823481702213,-0.0680674545145505
-86.3987003166057,-0.062395165311,-0.0888034454515294,-0.0803813432972138
-87.1524220849275,-0.0741279111418622,-0.081304711288535,-0.0741279111418622
-87.4218755115205,-0.0733208526923566,-0.0709692287638104,-0.0733208526923566
-87.1309262008035,-0.111348682874969,-0.111348682874969,-0.111348682874969
-84.9408747800365,-0.0623771791116043,-0.0623771791116043,-0.0623771791116043
-85.8012875955677,-0.0669267145074697,-0.0764486737362997,-0.0669267145074697
-84.9304430891879,-0.0814452812039743,-0.082588383912177,-0.0904564770738903
-85.389141142449,-0.0861705452061532,-0.0925387283049846,-0.0924685593890171
-87.6384054831296,-0.0773676956258775,-0.136903402104953,-0.0935954818170028
-87.0430372303706,-0.0703146964199926,-0.0752670281730987,-0.0807766490211375
-81.8568230762574,-0.0695759601585664,-0.0925784195210886,-0.0896918261982647
-85.0826336923481,-0.0773209151619012,-0.0873100439149743,-0.0873100439149743
-87.0432425015735,-0.0844535969707785,-0.0923792910755932,-0.0844535969707785
-84.5334272758074,-0.0416959914462609,-0.0678510697364381,-0.0485010500107617
-83.9209868947604,-0.0677936827256316,-0.0677936827256316,-0.0700246603584951
-85.3904240858273,-0.060723957068535,-0.0793208496472815,-0.0864639866373036
-88.2792430624457,-0.0613200175577449,-0.0643400853831713,-0.0776302999952208
-86.4601727538015,-0.0748324438163976,-0.0776571667424903,-0.0748324438163976
-86.8092242851468,-0.0918118100801202,-0.101089805112789,-0.0918118100801202
-85.1729567356083,-0.0988663920255366,-0.109382745562928,-0.109382745562928
-88.295066001805,-0.0358524105778093,-0.0583072016552988,-0.0583072016552988
-83.8725301752836,-0.0846142778852785,-0.104499874017966,-0.0916976305963386
-85.7633785313475,-0.0815601595139741,-0.108692543156493,-0.0815601595139741
-80.8132701800028,-0.0399784657159392,-0.0484712027676153,-0.0497676678490508
-87.0748688052615,-0.036592507948142,-0.0893718489350643,-0.045250793249715
-87.0919034040556,-0.067152651790833,-0.103516824207805,-0.0847485125256888
-82.849961263246,-0.0760261216515694,-0.0760261216515694,-0.106500520854576
-85.7894407420724,-0.0693378983589703,-0.0693378983589703,-0.0693378983589703
-85.5716689742933,-0.0850087825820669,-0.0865720051742018,-0.0865720051742018
-85.228245506209,-0.0588627333868423,-0.0778051467284921,-0.0671710698341155
-87.0202497260769,-0.0630685346798279,-0.0531891557127864,-0.0768474444603662
